epoch,loss,residual_loss,val_loss,val_residual_loss
0,2.024528980255127,0.7358118295669556,1.0444778203964233,0.18552590906620026
1,1.1552654504776,0.2070121467113495,1.089417576789856,0.18035106360912323
2,1.254220724105835,0.20743606984615326,1.0072216987609863,0.16461233794689178
3,1.1155205965042114,0.19231799244880676,1.0810023546218872,0.1753087192773819
4,1.141821265220642,0.1916063278913498,1.0317285060882568,0.16763024032115936
5,1.2000858783721924,0.19604146480560303,1.0595003366470337,0.17060062289237976
6,1.1580053567886353,0.19168314337730408,1.0849529504776,0.17343467473983765
7,1.1682825088500977,0.1939241886138916,1.0730642080307007,0.1690293848514557
8,1.191055417060852,0.19280903041362762,1.0427179336547852,0.16586308181285858
9,1.160353422164917,0.1904224157333374,1.0334964990615845,0.16562841832637787
10,1.149906873703003,0.19063213467597961,1.0261425971984863,0.16498017311096191
11,1.219415307044983,0.19566266238689423,1.0087686777114868,0.16176559031009674
12,1.2605434656143188,0.19594837725162506,1.0338038206100464,0.16334575414657593
13,1.2206989526748657,0.19763104617595673,1.0155515670776367,0.16400925815105438
14,1.1790738105773926,0.2099142223596573,1.0308728218078613,0.17379751801490784
15,1.1840554475784302,0.20020785927772522,1.0738128423690796,0.17433509230613708
16,1.165959358215332,0.1988101750612259,1.061556339263916,0.16925263404846191
17,1.139491319656372,0.1878177970647812,1.0232127904891968,0.1645931452512741
18,1.1699906587600708,0.19748331606388092,1.0935887098312378,0.20837055146694183
19,1.1127046346664429,0.19513027369976044,1.0089324712753296,0.20864249765872955
20,0.9116710424423218,0.1757732778787613,0.9072903394699097,0.1689106971025467
21,0.8481343388557434,0.16658391058444977,0.706714391708374,0.13557489216327667
22,0.8886060118675232,0.16729751229286194,0.69699627161026,0.13304199278354645
23,0.8166409730911255,0.16079796850681305,0.6477162837982178,0.12696200609207153
24,0.8272460103034973,0.15732046961784363,0.59471195936203,0.1204955205321312
25,0.8662335276603699,0.16131356358528137,0.5827775001525879,0.11925538629293442
26,0.9045050740242004,0.16677889227867126,0.6037670969963074,0.1205507218837738
27,0.8478866815567017,0.16196538507938385,0.5921814441680908,0.12075404077768326
28,0.8291174173355103,0.16245514154434204,0.6324217915534973,0.12382236868143082
29,0.9119600653648376,0.17374375462532043,0.846080482006073,0.1490325778722763
30,0.871338427066803,0.1660500019788742,0.7077286839485168,0.1416805386543274
31,0.8327624797821045,0.15954217314720154,0.691972553730011,0.15586617588996887
32,0.8106628060340881,0.1535930633544922,0.6198222041130066,0.1385570466518402
33,0.796380341053009,0.15034060180187225,0.5736889243125916,0.12065710872411728
34,0.7437193989753723,0.14148427546024323,0.565958559513092,0.11276638507843018
35,0.8444662094116211,0.1469564437866211,0.557020902633667,0.10814781486988068
36,0.7600058317184448,0.13903342187404633,0.5289636850357056,0.10273011028766632
37,0.7491787075996399,0.13946433365345,0.5219594836235046,0.10141921788454056
38,0.7484085559844971,0.13938963413238525,0.512660026550293,0.10057693719863892
39,0.7687954902648926,0.14133599400520325,0.514663577079773,0.10088171064853668
40,0.7798885703086853,0.14192165434360504,0.5133316516876221,0.09923405200242996
41,0.7840384244918823,0.14328792691230774,0.5095004439353943,0.09953620284795761
42,0.738038957118988,0.139598548412323,0.5023874044418335,0.09925577789545059
43,0.7455106973648071,0.1381537914276123,0.5088194608688354,0.09870084375143051
44,0.7849217653274536,0.15132930874824524,0.5550074577331543,0.11485031247138977
45,0.7443086504936218,0.14538688957691193,0.5744239091873169,0.11550935357809067
46,0.8606444597244263,0.14879180490970612,0.6213497519493103,0.1126508116722107
47,0.7522761821746826,0.13773219287395477,0.5252154469490051,0.10073971748352051
48,0.7498701810836792,0.1369689404964447,0.527593731880188,0.09945226460695267
49,0.6928579807281494,0.13203968107700348,0.4866849184036255,0.09451975673437119
50,0.7216560244560242,0.1319560706615448,0.4996315836906433,0.09485931694507599
51,0.7447587847709656,0.1333925426006317,0.48735928535461426,0.09300512820482254
52,0.74505615234375,0.13476811349391937,0.48864537477493286,0.0927935242652893
53,0.694136381149292,0.13061881065368652,0.4775806963443756,0.09102525562047958
54,0.6745365858078003,0.12736845016479492,0.48444873094558716,0.09162922948598862
55,0.7099605202674866,0.13071537017822266,0.4896128177642822,0.09255634248256683
56,0.734728991985321,0.12957139313220978,0.4571180045604706,0.08860347419977188
57,0.6535520553588867,0.12631364166736603,0.49511051177978516,0.09300147742033005
58,0.7707721590995789,0.13560743629932404,0.48970407247543335,0.09337440878152847
59,0.7567837834358215,0.14274071156978607,0.5303916931152344,0.10756897181272507
60,0.7457517385482788,0.13891233503818512,0.5337765216827393,0.10418925434350967
61,0.6906313896179199,0.13102777302265167,0.5009152889251709,0.09604600071907043
62,0.6877549290657043,0.1290895789861679,0.4885479807853699,0.09540925920009613
63,0.7158071398735046,0.13156355917453766,0.5113646984100342,0.09504805505275726
64,0.6552979946136475,0.1256350427865982,0.4700492024421692,0.09016605466604233
65,0.7840908765792847,0.13566207885742188,0.4621318280696869,0.08824263513088226
66,0.6986715197563171,0.13008029758930206,0.4624994695186615,0.08799103647470474
67,0.667094349861145,0.12610356509685516,0.47119104862213135,0.08871826529502869
68,0.7402464151382446,0.13055621087551117,0.4654463827610016,0.08775327354669571
69,0.700226902961731,0.1254401057958603,0.454028844833374,0.08680512011051178
70,0.7552172541618347,0.12831775844097137,0.46713894605636597,0.08769834786653519
71,0.6566489338874817,0.1228523701429367,0.4570138454437256,0.08612866699695587
72,0.6876150369644165,0.12806367874145508,0.4729391932487488,0.08849960565567017
73,0.6638204455375671,0.12514172494411469,0.456377774477005,0.08633672446012497
74,0.669222891330719,0.13016125559806824,0.5157405138015747,0.1009470522403717
75,0.7270750999450684,0.13418656587600708,0.5649763941764832,0.12021145224571228
76,0.7023442983627319,0.13164742290973663,0.5119826793670654,0.1002524122595787
77,0.7662931084632874,0.13442985713481903,0.4754795432090759,0.09435129165649414
78,0.703377366065979,0.12986405193805695,0.45252087712287903,0.08819186687469482
79,0.7349119782447815,0.1290573626756668,0.48816514015197754,0.09190674871206284
80,0.7162368297576904,0.12984402477741241,0.4578455984592438,0.08773808181285858
81,0.7399902939796448,0.13095711171627045,0.46077683568000793,0.08717286586761475
82,0.6940991282463074,0.12727904319763184,0.4533194899559021,0.0862826406955719
83,0.7176427245140076,0.12738779187202454,0.47721776366233826,0.08916906267404556
84,0.6683768033981323,0.12225478887557983,0.4553737938404083,0.08608411252498627
85,0.6547766327857971,0.12396778166294098,0.45189574360847473,0.08590520918369293
86,0.6858624815940857,0.12374483793973923,0.46194204688072205,0.0866309106349945
87,0.6453181505203247,0.12110921740531921,0.45636990666389465,0.08586180210113525
88,0.6552990674972534,0.12319056689739227,0.4550131559371948,0.08575471490621567
89,0.6777554750442505,0.1290452927350998,0.48125213384628296,0.09476160258054733
90,0.6958386301994324,0.1321733146905899,0.5425227880477905,0.1053527370095253
91,0.6982954740524292,0.13104939460754395,0.49278154969215393,0.09370871633291245
92,0.6342156529426575,0.12435650080442429,0.49672549962997437,0.09356901049613953
93,0.7260279059410095,0.1282576471567154,0.48635709285736084,0.09047937393188477
94,0.7024352550506592,0.12735994160175323,0.4735841751098633,0.08850269019603729
95,0.6547365188598633,0.1230694130063057,0.45027151703834534,0.08576676994562149
96,0.6619808077812195,0.12384245544672012,0.46202635765075684,0.08542720228433609
97,0.7154277563095093,0.12759792804718018,0.45588207244873047,0.08532305061817169
98,0.6715332269668579,0.12283056229352951,0.45081016421318054,0.0840257927775383
99,0.7084255218505859,0.12485922873020172,0.44331467151641846,0.08284307271242142
100,0.6563155651092529,0.12224474549293518,0.4473153352737427,0.08331190049648285
101,0.6858237981796265,0.12341020256280899,0.45533862709999084,0.08427203446626663
102,0.5991992950439453,0.11787758767604828,0.45199209451675415,0.08486645668745041
103,0.6953781843185425,0.12470294535160065,0.4585360288619995,0.08503953367471695
