epoch,loss,res_kge,res_nnse,res_only,res_pearson_coeff,state_kge,state_nnse,state_only,state_pearson_coeff,val_loss,val_res_kge,val_res_nnse,val_res_only,val_res_pearson_coeff,val_state_kge,val_state_nnse,val_state_only,val_state_pearson_coeff
0,11960867840.0,-inf,1.3518623720454315e-11,11591819264.0,0.009725505486130714,-22674860408832.0,4.174839727394408e-12,39041712128.0,-0.06180860474705696,155.54443359375,-inf,2.2551305267626276e-10,180.3692169189453,0.024039344862103462,-52642640.0,4.5846208773792085e-12,4347.79345703125,-0.08868724852800369
1,1083.4759521484375,-inf,9.248535097483579e-12,1215.818603515625,0.006509402301162481,-155976224.0,3.0300076683809074e-12,8041.3486328125,-0.1011100560426712,4.130533695220947,-inf,4.09394800726659e-07,4.780597686767578,-0.02264399453997612,-853761.9375,9.125079358796029e-09,132.76675415039062,0.003103297669440508
2,152.458984375,-inf,1.9950729956974556e-10,171.96331787109375,-0.0008155002142302692,-16796284.0,6.522411083453861e-11,1282.6993408203125,-0.08565117418766022,3.1685831546783447,-inf,5.978650392535201e-07,3.6649441719055176,-0.0233022291213274,-580072.6875,1.806950677973873e-08,95.20146942138672,-0.0029673592653125525
3,80.24909210205078,-inf,6.912925232249734e-10,89.97344970703125,-0.0028590550646185875,-7845647.0,2.167461765623102e-10,682.4329833984375,-0.07721522450447083,2.9369492530822754,-inf,6.218930366230779e-07,3.3902740478515625,-0.023061903193593025,-477351.3125,2.0646222509412837e-08,87.1840591430664,-0.008387803100049496
4,62.15037155151367,-inf,1.348101408282787e-09,69.8223876953125,-0.003008325584232807,-7201275.0,4.0135422763043493e-10,526.6547241210938,-0.06945055723190308,2.807565212249756,-inf,6.964235694795207e-07,3.2541141510009766,-0.023145508021116257,-436161.53125,2.329341342033331e-08,82.42599487304688,-0.007114842534065247
5,49.20553970336914,-inf,2.0079566898090206e-09,55.81715393066406,-0.0034978121984750032,-3607756.75,6.250194251045116e-10,418.4044494628906,-0.06277220696210861,2.7504796981811523,-inf,7.435356224050338e-07,3.174387216567993,-0.02252354472875595,-489604.40625,2.6199163727369523e-08,79.80105590820312,-0.0049718269146978855
6,48.02846908569336,-inf,2.657484676760191e-09,54.511993408203125,-0.0023756837472319603,-5275539968.0,8.13835776547478e-10,404.6250915527344,-0.061189617961645126,2.6925246715545654,-inf,7.966780231072335e-07,3.0996742248535156,-0.022141147404909134,-431018.34375,2.8047407951703462e-08,77.15077209472656,-0.0052863056771457195
7,44.914695739746094,-inf,2.9920403932237605e-09,50.600162506103516,-0.003335582558065653,-6443632.0,8.817316876630343e-10,374.70965576171875,-0.052707917988300323,2.677480459213257,-inf,7.516478603974974e-07,3.0665175914764404,-0.02163129486143589,-429187.5,2.8929726170190406e-08,76.15215301513672,-0.008045593276619911
8,40.439605712890625,-inf,3.3823297496127225e-09,45.82582473754883,-0.0029508841689676046,-2433994.5,1.0544919382127205e-09,338.5723571777344,-0.0518803633749485,2.6329660415649414,-inf,8.152652526405291e-07,3.0501437187194824,-0.02229870669543743,-366251.125,3.0875472845082186e-08,74.15239715576172,-0.006928157992660999
9,41.958396911621094,-inf,3.321155128688247e-09,47.00624084472656,-0.002976501127704978,-2995471.25,1.0667650096607417e-09,346.93682861328125,-0.050877057015895844,2.6076416969299316,-inf,8.404185791732743e-07,3.0064504146575928,-0.02198745682835579,-374822.3125,3.1357011209820485e-08,73.36776733398438,-0.007313640788197517
10,38.969696044921875,-inf,3.4158078587864793e-09,43.816001892089844,-0.0027369523886591196,-5896341.0,1.1502461205736836e-09,322.8849182128906,-0.05115942284464836,2.6012680530548096,-inf,8.121883752210124e-07,2.987257242202759,-0.021946677938103676,-410099.46875,3.0710733511796207e-08,73.01860046386719,-0.005419371649622917
11,39.340091705322266,-inf,4.337284309485767e-09,44.855560302734375,-0.002915949560701847,-5983555.0,1.3647646346370834e-09,329.36700439453125,-0.05135222151875496,2.5910096168518066,-inf,8.369278248210321e-07,2.987462282180786,-0.022058527916669846,-400185.3125,3.1783038423327525e-08,72.3932876586914,-0.005506664048880339
12,37.08914566040039,-inf,3.750045607375796e-09,42.25558853149414,-0.0038141869008541107,-3834174.25,1.2597831666738557e-09,309.9750061035156,-0.04551857337355614,2.5860793590545654,-inf,8.151858423843805e-07,2.986515760421753,-0.0219590961933136,-360520.75,3.1733431882230434e-08,71.8371353149414,-0.009351827204227448
13,38.126102447509766,-inf,4.1608916312441124e-09,43.16407012939453,-0.0038291632663458586,-2600882.0,1.275426875224639e-09,316.6351013183594,-0.0473468080163002,2.5898690223693848,-inf,8.902949275579886e-07,2.9791884422302246,-0.02144855074584484,-373111.4375,3.488801070261616e-08,71.88081359863281,-0.010045478120446205
14,39.06100082397461,-inf,3.6505269918052363e-09,44.038875579833984,-0.0032744556665420532,-12009509.0,1.1438942015828957e-09,321.8307800292969,-0.05093580111861229,2.5662996768951416,-inf,8.27085898436053e-07,2.973314046859741,-0.022127648815512657,-360458.28125,3.2173375075217336e-08,71.1943130493164,-0.006941469386219978
15,35.391849517822266,-inf,4.061295300061829e-09,40.3162727355957,-0.0037735977675765753,-2894908.5,1.302068231012754e-09,294.8555603027344,-0.051432330161333084,2.5649518966674805,-inf,8.667121278449486e-07,2.9544990062713623,-0.0218796506524086,-358469.09375,3.4590229347486456e-08,70.88153076171875,-0.009020194411277771
