epoch,loss,res_only,res_pearson_coeff,state_only,state_pearson_coeff,val_loss,val_res_only,val_res_pearson_coeff,val_state_only,val_state_pearson_coeff
0,0.5007990598678589,0.2932637929916382,nan,11.667930603027344,inf,0.13869278132915497,0.08083005249500275,nan,1.7057236433029175,43252.02734375
1,0.12419357150793076,0.07363907247781754,nan,1.3437261581420898,67096.9140625,0.10338421911001205,0.06271436810493469,nan,1.1194870471954346,34527.60546875
2,0.1055455356836319,0.06288189440965652,nan,1.0583374500274658,262622.90625,0.089537113904953,0.05403244122862816,nan,0.9354961514472961,160443.671875
3,0.09486142545938492,0.05694892257452011,nan,0.882984459400177,171937.328125,0.083730548620224,0.051857348531484604,nan,0.8528727889060974,534599.5
4,0.09060905873775482,0.054646529257297516,nan,0.8146578073501587,238957.859375,0.08011480420827866,0.049641773104667664,nan,0.884489119052887,225445.90625
5,0.08635223656892776,0.05245691537857056,nan,0.7491519451141357,381912.125,0.077323317527771,0.04816926643252373,nan,0.7362723350524902,200931.453125
6,0.08500534296035767,0.05172080919146538,nan,0.7193986177444458,inf,0.07625336199998856,0.04707922786474228,nan,0.7169346213340759,360203.96875
7,0.08368121832609177,0.05109814554452896,nan,0.701972246170044,inf,0.07431139796972275,0.04668458178639412,nan,0.6946457624435425,284457.90625
8,0.0831739604473114,0.050620075315237045,nan,0.6913811564445496,560281.25,0.07451629638671875,0.04721260815858841,nan,0.6970346570014954,399112.25
9,0.08279115706682205,0.050551775842905045,nan,0.6855605840682983,inf,0.0737314373254776,0.04687219485640526,nan,0.6881533265113831,333764.78125
10,0.08315680921077728,0.05078327655792236,nan,0.6911125779151917,inf,0.07478214055299759,0.04554468020796776,nan,0.6793981790542603,306037.71875
11,0.08200002461671829,0.05044221878051758,nan,0.6885275840759277,422654.09375,0.07335301488637924,0.0451742559671402,nan,0.6711549758911133,430623.40625
12,0.08260919153690338,0.050516922026872635,nan,0.6827285885810852,497874.96875,0.07455021142959595,0.046217069029808044,nan,0.6833227276802063,334805.59375
13,0.08208281546831131,0.050284672528505325,nan,0.6873582005500793,inf,0.07366764545440674,0.04535575211048126,nan,0.6777862310409546,164657.625
14,0.08268386125564575,0.05027031898498535,nan,0.7892381548881531,138752.546875,0.07349900901317596,0.04459087923169136,nan,0.7557361721992493,109676.859375
15,0.11023879051208496,0.0648525133728981,nan,1.517269492149353,inf,0.07780628651380539,0.047943029552698135,nan,1.1035754680633545,618061.0
16,0.0845937505364418,0.05037720873951912,nan,1.0269856452941895,396424.59375,0.07854669541120529,0.046228520572185516,nan,1.0644946098327637,66369.9140625
17,0.0651511549949646,0.039342671632766724,nan,0.6931577920913696,332753.84375,0.05338820070028305,0.033942997455596924,nan,0.6436444520950317,181152.640625
18,0.0551082119345665,0.03352079540491104,nan,0.5540242791175842,inf,0.050150223076343536,0.03150235489010811,nan,0.6314775347709656,116217.5390625
19,0.0500725656747818,0.030590886250138283,nan,0.4822893738746643,inf,0.043421901762485504,0.02733895555138588,nan,0.46432870626449585,153470.625
20,0.047047823667526245,0.02882780320942402,nan,0.43457549810409546,751070.375,0.042322851717472076,0.0263929795473814,nan,0.4246634840965271,2016325.25
21,0.044967927038669586,0.0276917964220047,nan,0.41182470321655273,inf,0.03938530758023262,0.02541753463447094,nan,0.4087839126586914,416890.53125
22,0.044296745210886,0.027279118075966835,nan,0.3949669897556305,747185.125,0.039546772837638855,0.024924036115407944,nan,0.4205702543258667,1135066.0
23,0.04362405464053154,0.026896871626377106,nan,0.38985174894332886,717507.625,0.03900591656565666,0.025227755308151245,nan,0.4088437259197235,2915160.25
24,0.04364032670855522,0.026808951050043106,nan,0.3889216482639313,1638015.125,0.038819752633571625,0.024849137291312218,nan,0.39319586753845215,1463658.5
25,0.04325861483812332,0.026638200506567955,nan,0.38406431674957275,inf,0.03890955075621605,0.024403896182775497,nan,0.3912840485572815,1216568.5
26,0.04336443170905113,0.026769503951072693,nan,0.384245365858078,inf,0.037993352860212326,0.02448255568742752,nan,0.38908034563064575,2200515.5
27,0.043333325535058975,0.02676990069448948,nan,0.3865385055541992,inf,0.038396283984184265,0.024066412821412086,nan,0.38476186990737915,1485296.5
28,0.04349011555314064,0.02679416537284851,nan,0.38595902919769287,2435163.25,0.037621140480041504,0.023480143398046494,nan,0.37497836351394653,1804376.5
29,0.04340584948658943,0.026779796928167343,nan,0.3867240846157074,inf,0.038186658173799515,0.024484742432832718,nan,0.3873644173145294,354208.03125
30,0.04513128101825714,0.02765442430973053,nan,0.45414596796035767,449251.375,0.04087865725159645,0.025494620203971863,nan,0.47052276134490967,1145556.25
31,0.08153309673070908,0.04786890000104904,nan,1.168341040611267,275256.03125,0.06615252047777176,0.03928318992257118,nan,1.0833914279937744,51860.80859375
32,0.06406934559345245,0.03818177059292793,nan,0.8014201521873474,169275.703125,0.05596373975276947,0.033890388906002045,nan,0.8184098601341248,74546.484375
33,0.050585195422172546,0.030491353943943977,nan,0.5362329483032227,240649.125,0.043706879019737244,0.02683870866894722,nan,0.4709700345993042,436325.59375
34,0.04423988237977028,0.026927871629595757,nan,0.43962234258651733,inf,0.03896684572100639,0.024633172899484634,nan,0.4628862142562866,239440.953125
35,0.04127345606684685,0.025231026113033295,nan,0.40198805928230286,inf,0.03539552167057991,0.022126629948616028,nan,0.37379905581474304,661721.375
36,0.039087820798158646,0.02390715666115284,nan,0.37334737181663513,inf,0.0352657251060009,0.02197764813899994,nan,0.3675946295261383,439699.40625
37,0.03818425536155701,0.023370079696178436,nan,0.36255261301994324,inf,0.03319042921066284,0.020939107984304428,nan,0.3479757010936737,333552.53125
38,0.03771647810935974,0.023145701736211777,nan,0.3552009165287018,978939.1875,0.033282313495874405,0.02111774869263172,nan,0.3457261025905609,1267784.0
39,0.037580911070108414,0.02301834337413311,nan,0.3493141531944275,2464783.0,0.032479677349328995,0.02033241279423237,nan,0.3333246409893036,1608179.25
40,0.03751407563686371,0.02296827733516693,nan,0.34940123558044434,inf,0.03351132199168205,0.021598078310489655,nan,0.34737175703048706,750890.5625
41,0.03765377029776573,0.023043503984808922,nan,0.347883939743042,889304.625,0.03314129263162613,0.02110467106103897,nan,0.34544774889945984,975521.9375
42,0.03748896345496178,0.02289672940969467,nan,0.34849661588668823,inf,0.03286653384566307,0.020785808563232422,nan,0.34098321199417114,729232.125
43,0.03746802359819412,0.02297949232161045,nan,0.3486176133155823,inf,0.03328748792409897,0.020990654826164246,nan,0.34300607442855835,1392312.875
44,0.03737695515155792,0.022908056154847145,nan,0.3460276424884796,inf,0.03259725868701935,0.020204465836286545,nan,0.33481091260910034,1266308.0
45,0.037355151027441025,0.0229447390884161,nan,0.35155874490737915,1179676.875,0.032834336161613464,0.020798014476895332,nan,0.3428383469581604,729249.4375
46,0.038950115442276,0.02375187911093235,nan,0.3885577917098999,545854.0625,0.03606675937771797,0.02274044044315815,nan,0.4754926264286041,292128.8125
47,0.0687214657664299,0.04054465889930725,nan,0.9997654557228088,inf,0.05366765335202217,0.03249882906675339,nan,0.6045364737510681,135669.03125
48,0.057509247213602066,0.03413772955536842,nan,0.6914764046669006,inf,0.04881798103451729,0.029881926253437996,nan,0.7079155445098877,169552.21875
49,0.04485784471035004,0.027009665966033936,nan,0.48095983266830444,inf,0.041839368641376495,0.025476587936282158,nan,0.49571922421455383,167931.609375
50,0.03976619243621826,0.024160142987966537,nan,0.39813312888145447,230325.390625,0.03583471477031708,0.022733395919203758,nan,0.44485852122306824,237915.1875
51,0.03780970722436905,0.02294311113655567,nan,0.37132886052131653,589342.9375,0.03367714211344719,0.02099813148379326,nan,0.36841920018196106,701335.0625
52,0.036224402487277985,0.02204335480928421,nan,0.3498791456222534,499506.8125,0.03219297155737877,0.020487362518906593,nan,0.35194501280784607,124160.328125
53,0.03574596345424652,0.02186356671154499,nan,0.3440980017185211,666981.4375,0.03160351887345314,0.020056847482919693,nan,0.3377645015716553,1501649.25
54,0.035402312874794006,0.021618662402033806,nan,0.3337841033935547,729151.0625,0.031199604272842407,0.019512947648763657,nan,0.3310598134994507,514649.125
55,0.03478088974952698,0.021368782967329025,nan,0.33154624700546265,inf,0.03134448826313019,0.019467797130346298,nan,0.3321431577205658,998992.25
56,0.03476141020655632,0.021238721907138824,nan,0.33167514204978943,inf,0.03075207769870758,0.01938703842461109,nan,0.3273261785507202,885710.25
57,0.034415967762470245,0.021173933520913124,nan,0.3306739926338196,inf,0.031267762184143066,0.019488543272018433,nan,0.32881128787994385,944912.25
58,0.03490418940782547,0.02133135497570038,nan,0.33247485756874084,1200220.875,0.031094597652554512,0.02002526819705963,nan,0.3330727219581604,1337514.25
59,0.03477729111909866,0.021254969760775566,nan,0.3271213471889496,1415585.375,0.030805781483650208,0.01907365582883358,nan,0.32260316610336304,1068316.0
60,0.034998729825019836,0.02136673778295517,nan,0.32984936237335205,1292814.25,0.03159530088305473,0.01978381536900997,nan,0.33182668685913086,1225796.375
61,0.03500307723879814,0.02137376368045807,nan,0.3326513469219208,inf,0.03107072226703167,0.019639724865555763,nan,0.3298947513103485,974959.8125
62,0.03629300743341446,0.02213238552212715,nan,0.3617303669452667,497170.21875,0.03200221806764603,0.01996302232146263,nan,0.33930355310440063,821755.0
63,0.06064910069108009,0.03577972948551178,nan,0.8427605628967285,inf,0.0478396974503994,0.02944137714803219,nan,0.5828818082809448,367150.4375
