epoch,loss,res_kge,res_nnse,res_only,res_pearson_coeff,state_kge,state_nnse,state_only,state_pearson_coeff,val_loss,val_res_kge,val_res_nnse,val_res_only,val_res_pearson_coeff,val_state_kge,val_state_nnse,val_state_only,val_state_pearson_coeff
0,0.06923918426036835,-inf,0.008303423412144184,0.047643862664699554,0.11959714442491531,-3497.293212890625,0.00024730493896640837,1.7764079570770264,0.0687258392572403,0.0329483263194561,-inf,0.012244004756212234,0.01811441406607628,0.1985176056623459,-1442.3609619140625,0.0005930369952693582,0.5350030660629272,0.11733753979206085
1,0.03329405561089516,-inf,0.013999147340655327,0.016389120370149612,0.2434200942516327,-1943.211181640625,0.0006764850695617497,0.4837876558303833,0.1538303643465042,0.02678801864385605,-inf,0.01592102088034153,0.013982933014631271,0.25188127160072327,-873.4976806640625,0.001002443372271955,0.40536239743232727,0.18119537830352783
2,0.02858033962547779,-inf,0.01669543981552124,0.013420340605080128,0.28098639845848083,-3365979.0,0.001000774442218244,0.3714697062969208,0.21287387609481812,0.024335620924830437,-inf,0.01761706732213497,0.012445700354874134,0.263170063495636,-967.4534301757812,0.001335060689598322,0.3328777849674225,0.23218946158885956
3,0.028167733922600746,-inf,0.01793251559138298,0.012525567784905434,0.3088690936565399,-838.7112426757812,0.0012861744035035372,0.33130523562431335,0.2682483494281769,0.023004891350865364,-inf,0.01858561858534813,0.011522771790623665,0.27931275963783264,-966.7748413085938,0.001338924397714436,0.32139816880226135,0.2454397827386856
4,0.026222897693514824,-inf,0.0190751850605011,0.01163521595299244,0.3137141466140747,-1255.5457763671875,0.0015139791648834944,0.3003736734390259,0.281699538230896,0.022109825164079666,-inf,0.01940705068409443,0.010799574665725231,0.28840526938438416,-509.9291687011719,0.0020695996936410666,0.2625124156475067,0.278591513633728
5,0.024829640984535217,-inf,0.020596614107489586,0.011048506014049053,0.3276916742324829,-470.9344482421875,0.0018717310158535838,0.27184316515922546,0.3143254816532135,0.0216005127876997,-inf,0.020747791975736618,0.010490966960787773,0.2967919707298279,-474.870849609375,0.0021702218800783157,0.2564997375011444,0.26596447825431824
6,0.02449715882539749,-inf,0.021124357357621193,0.010932045057415962,0.33499670028686523,-420.12347412109375,0.0021892711520195007,0.2576397955417633,0.3339383006095886,0.021146290004253387,-inf,0.021278129890561104,0.010363887064158916,0.30437901616096497,-554.3525390625,0.0023575779050588608,0.24397876858711243,0.305061399936676
7,0.023443231359124184,-inf,0.022704266011714935,0.01058567687869072,0.3423559069633484,-530.2509155273438,0.0022087134420871735,0.24987554550170898,0.3359999358654022,0.02074403502047062,-inf,0.022467326372861862,0.01014283113181591,0.30773669481277466,-420.1098937988281,0.0026652130763977766,0.23210416734218597,0.33272579312324524
8,0.02358260191977024,-inf,0.022737322375178337,0.01056566834449768,0.3419605493545532,-566.7744750976562,0.0024771576281636953,0.23946411907672882,0.34730100631713867,0.020396102219820023,-inf,0.021924104541540146,0.009999393485486507,0.3150290548801422,-415.3748474121094,0.0026854081079363823,0.22875039279460907,0.3468784987926483
9,0.022525444626808167,-inf,0.023694291710853577,0.010211334563791752,0.348239541053772,-634.3381958007812,0.0025247973389923573,0.23119783401489258,0.3619993031024933,0.020379869267344475,-inf,0.022256914526224136,0.00994801800698042,0.3156042695045471,-389.0258483886719,0.002695795614272356,0.23261846601963043,0.33815035223960876
10,0.023068033158779144,-inf,0.023792793974280357,0.01025110948830843,0.3545123040676117,-369.0799560546875,0.0025747334584593773,0.22868096828460693,0.3717784881591797,0.019842810928821564,-inf,0.022768007591366768,0.009774668142199516,0.31885355710983276,-389.8411865234375,0.0027951376978307962,0.22531995177268982,0.33993789553642273
11,0.02268962562084198,-inf,0.024058213457465172,0.010148587636649609,0.35480087995529175,-456.447998046875,0.002717619761824608,0.22603806853294373,0.36762315034866333,0.01989593729376793,-inf,0.022868288680911064,0.009802990593016148,0.3204016387462616,-356.1118469238281,0.002804211573675275,0.22434736788272858,0.34935981035232544
12,0.02148505300283432,-inf,0.02453036420047283,0.009949786588549614,0.3481441140174866,-397.0877990722656,0.002791063627228141,0.22089624404907227,0.36471670866012573,0.01974921114742756,-inf,0.02330021560192108,0.009660335257649422,0.3195233941078186,-331.0585021972656,0.002916355850175023,0.2173486202955246,0.339652419090271
13,0.022175010293722153,-inf,0.024477237835526466,0.010006265714764595,0.3516680598258972,-340.4775085449219,0.0028050048276782036,0.22219781577587128,0.37050026655197144,0.01980222389101982,-inf,0.02318228781223297,0.009728718549013138,0.3210509121417999,-333.839599609375,0.0029601212590932846,0.21919232606887817,0.3474127948284149
14,0.022496769204735756,-inf,0.024664605036377907,0.010071002878248692,0.3557116985321045,-276.146484375,0.002819010289385915,0.22159689664840698,0.3851105272769928,0.019407518208026886,-inf,0.023345768451690674,0.00956493429839611,0.3186803162097931,-365.6890869140625,0.0029807277023792267,0.2163403183221817,0.35520774126052856
15,0.021701110526919365,-inf,0.025041088461875916,0.009866221807897091,0.35627129673957825,-6353117.0,0.0028967163525521755,0.21752522885799408,0.3789564371109009,0.019407019019126892,-inf,0.02372555062174797,0.009579894132912159,0.32241639494895935,-360.1932373046875,0.0029797866009175777,0.21490007638931274,0.35149964690208435
16,0.022267092019319534,-inf,0.024926917627453804,0.00995317380875349,0.3578436076641083,-411.0392150878906,0.0028149380814284086,0.21982859075069427,0.3806855082511902,0.019611503928899765,-inf,0.023689474910497665,0.009659210219979286,0.3275205194950104,-321.935791015625,0.0030233198776841164,0.21753311157226562,0.35126569867134094
17,0.021470744162797928,-inf,0.02545742690563202,0.010027003474533558,0.3562300503253937,-598.1812744140625,0.0026429605204612017,0.23540259897708893,0.36537477374076843,0.019234763458371162,-inf,0.024063635617494583,0.009486954659223557,0.32331156730651855,-354.1893615722656,0.003124098526313901,0.21748307347297668,0.3271040916442871
18,0.02125590667128563,-inf,0.026439791545271873,0.010026125237345695,0.36826127767562866,-4577.98828125,0.0025290087796747684,0.24487508833408356,0.3487529456615448,0.018653005361557007,-inf,0.025184927508234978,0.00930565781891346,0.3300437331199646,-373.9933166503906,0.003209874266758561,0.2106965035200119,0.36818546056747437
19,0.021332381293177605,-inf,0.02735612913966179,0.010217128321528435,0.36948999762535095,-651.9329833984375,0.0024192575365304947,0.26487696170806885,0.33098161220550537,0.01692882739007473,-inf,0.029872585088014603,0.008690270595252514,0.3555567264556885,-412.8518371582031,0.0028779529966413975,0.2348169982433319,0.34311336278915405
20,0.01829248107969761,-inf,0.03281373530626297,0.008446301333606243,0.4126661419868469,-450.4244079589844,0.0035156167577952147,0.1985626071691513,0.42920830845832825,0.015370217151939869,-inf,0.032426949590444565,0.0077084689401090145,0.3954554796218872,-205.7243194580078,0.004568361211568117,0.1653401106595993,0.44017869234085083
21,0.016311319544911385,-inf,0.03721856325864792,0.007738923653960228,0.4418984651565552,-235.78073120117188,0.004268340300768614,0.17301972210407257,0.5020274519920349,0.015674646943807602,-inf,0.03127637878060341,0.007833006791770458,0.4122695028781891,-318.5115661621094,0.004400689620524645,0.18268592655658722,0.38005051016807556
22,0.01597764529287815,-inf,0.038952961564064026,0.0075586820021271706,0.45468369126319885,-300.58636474609375,0.0046254596672952175,0.16655762493610382,0.5356268882751465,0.01408011931926012,-inf,0.036858633160591125,0.0071535357274115086,0.41126111149787903,-259.77801513671875,0.00504884822294116,0.15647205710411072,0.48079627752304077
23,0.01510866079479456,-inf,0.04090366140007973,0.0072823744267225266,0.469339519739151,-165.30270385742188,0.005032578948885202,0.15645787119865417,0.5632486939430237,0.013727056793868542,-inf,0.037497714161872864,0.0069624255411326885,0.4246026277542114,-91.40491485595703,0.0054958779364824295,0.15028426051139832,0.4544796645641327
24,0.014410333707928658,-inf,0.0432913638651371,0.006929557304829359,0.47297945618629456,-246.54342651367188,0.005387946963310242,0.14780406653881073,0.5757818818092346,0.01373152993619442,-inf,0.03719104453921318,0.006930568255484104,0.4283160865306854,-85.68702697753906,0.005764354020357132,0.14259807765483856,0.569441020488739
25,0.014370866119861603,-inf,0.04373650997877121,0.0069022937677800655,0.48249295353889465,-3056738.75,0.005808774381875992,0.14360371232032776,0.5997073650360107,0.013236022554337978,-inf,0.03857224062085152,0.006744994781911373,0.43641096353530884,-91.56739044189453,0.005791371688246727,0.14125053584575653,0.5555375218391418
26,0.014318155124783516,-inf,0.0438150092959404,0.006838927511125803,0.48876988887786865,-716403.3125,0.005892247427254915,0.14139415323734283,0.6232914924621582,0.01320897601544857,-inf,0.03874339163303375,0.006755736190825701,0.440656840801239,-96.0333251953125,0.005742027889937162,0.14539599418640137,0.5640837550163269
27,0.014138261787593365,-inf,0.04406501352787018,0.006826087832450867,0.4951218366622925,-321.50360107421875,0.006108010653406382,0.13704171776771545,0.6229173541069031,0.012777101248502731,-inf,0.0413912758231163,0.006584763992577791,0.4426552951335907,-165.19834899902344,0.005837102420628071,0.13995039463043213,0.5897306203842163
28,0.013494182378053665,-inf,0.04683166742324829,0.006587963551282883,0.4964347779750824,-112.08995056152344,0.0061202566139400005,0.13563954830169678,0.6279675960540771,0.01286964863538742,-inf,0.04068981856107712,0.006572281941771507,0.4428452253341675,-83.16986846923828,0.005770488176494837,0.14043909311294556,0.5818678140640259
