epoch,loss,res_only,state_only,val_loss,val_res_only,val_state_only
0,0.02269752323627472,0.018535833805799484,0.5783525705337524,0.01592433638870716,0.01252361387014389,0.33646079897880554
1,0.015124073252081871,0.01108480617403984,0.18784277141094208,0.013316209428012371,0.009987498633563519,0.17821675539016724
2,0.01483312901109457,0.010883457027375698,0.1817617565393448,0.01341224741190672,0.010045783594250679,0.1837960034608841
3,0.015206835232675076,0.011072158813476562,0.1854221671819687,0.013238831423223019,0.009911173023283482,0.18078061938285828
4,0.014924580231308937,0.010876924730837345,0.18514662981033325,0.013235327787697315,0.009885430335998535,0.18194469809532166
5,0.015008263289928436,0.01092215534299612,0.18472221493721008,0.01320196595042944,0.00986939575523138,0.17922815680503845
6,0.01473871897906065,0.010784246027469635,0.18645091354846954,0.013171122409403324,0.009861021302640438,0.17936474084854126
7,0.016918392851948738,0.01298915222287178,0.3554287552833557,0.010958780534565449,0.008689439855515957,0.22600814700126648
8,0.010136754252016544,0.008259030058979988,0.2281375676393509,0.008198807947337627,0.0069297440350055695,0.1965082585811615
9,0.007647515274584293,0.006212443113327026,0.14269042015075684,0.0063319760374724865,0.005314842332154512,0.1298561543226242
10,0.007264197338372469,0.0058655343018472195,0.12868018448352814,0.0062460214830935,0.005252981558442116,0.132287859916687
11,0.007027792744338512,0.005701756104826927,0.12596428394317627,0.005976926069706678,0.005027857609093189,0.12348804622888565
12,0.0069883703254163265,0.005677666049450636,0.12444386631250381,0.006148747634142637,0.0051645273342728615,0.1267699897289276
13,0.007043284829705954,0.005715256091207266,0.1268758326768875,0.006022005807608366,0.005057444330304861,0.12435688078403473
14,0.0068862559273839,0.005603516940027475,0.12392932176589966,0.005831215530633926,0.004897118546068668,0.12066026777029037
15,0.009359290823340416,0.007834907621145248,0.2504641115665436,0.007832815870642662,0.006700798869132996,0.24025166034698486
16,0.0080189760774374,0.006627592723816633,0.19192926585674286,0.007044605445116758,0.00606618681922555,0.19858691096305847
17,0.006143096834421158,0.005028556566685438,0.11395619809627533,0.00536967720836401,0.004539148882031441,0.11808563023805618
18,0.005702989175915718,0.004682294093072414,0.10497374832630157,0.005013752728700638,0.004244436509907246,0.10381799191236496
