epoch,loss,res_only,res_pearson_coeff,state_only,state_pearson_coeff,val_loss,val_res_only,val_res_pearson_coeff,val_state_only,val_state_pearson_coeff
0,0.08888683468103409,0.08486116677522659,0.018464285880327225,12.812434196472168,298.5451965332031,0.00698459055274725,0.006468902342021465,0.6394468545913696,1.0717915296554565,1058.677734375
1,0.00280181597918272,0.0024868499021977186,nan,0.36094558238983154,inf,0.0011490002507343888,0.000951285706833005,0.4503856301307678,0.1235986202955246,3339.598876953125
2,0.0015689411666244268,0.0013457335298880935,0.15932007133960724,0.18311086297035217,5670.87255859375,0.001340331044048071,0.0011715306900441647,-0.30093133449554443,0.16113509237766266,6420.408203125
3,0.0011672894470393658,0.0009800459956750274,0.20010855793952942,0.12205185741186142,9099.6865234375,0.0012044162722304463,0.0010352721437811852,0.1323864609003067,0.14599694311618805,4812.53369140625
4,0.0009069776278920472,0.000736289017368108,0.20575566589832306,0.07920517027378082,12598.017578125,0.0006914641126058996,0.000554259808268398,0.28508704900741577,0.05685916543006897,9092.9326171875
5,0.0007844949723221362,0.0006216030451469123,nan,0.058052513748407364,inf,0.000663129729218781,0.0005255480064079165,0.30226123332977295,0.050298284739255905,11320.55859375
6,0.000757040164899081,0.0005973294028081,0.2179809957742691,0.05469418317079544,13158.4775390625,0.000639303820207715,0.0005103201256133616,0.13251163065433502,0.049292951822280884,18891.505859375
7,0.0007333508692681789,0.0005775407771579921,nan,0.050990521907806396,inf,0.0006307584699243307,0.0004978695651516318,0.163983553647995,0.04477861896157265,21314.04296875
8,0.0007220923434942961,0.0005649327067658305,0.21559664607048035,0.04908384755253792,16243.0810546875,0.0006315371720120311,0.0004981999518349767,0.24702341854572296,0.044702913612127304,13610.3427734375
9,0.0007179350941441953,0.0005622299504466355,0.21004214882850647,0.048631250858306885,14541.6376953125,0.0005890546599403024,0.0004671839706134051,0.18175432085990906,0.04173543304204941,20740.25390625
10,0.0007454231381416321,0.0005662525072693825,0.2118677943944931,0.04827775061130524,14057.8505859375,0.0006023552268743515,0.00047664972953498363,0.2039238065481186,0.04287633299827576,17419.64453125
11,0.0007218126556836069,0.0005662555922754109,0.21464180946350098,0.048613034188747406,12803.8974609375,0.000600060389842838,0.0004750580119434744,0.21955056488513947,0.0426095686852932,14542.0107421875
12,0.0007310196524485946,0.0005694747669622302,nan,0.049131911247968674,inf,0.0006142366328276694,0.0004853913269471377,0.22931502759456635,0.04408164322376251,15219.853515625
13,0.0007361198659054935,0.0005766894901171327,0.21448174118995667,0.05175560712814331,13966.9111328125,0.0006186551763676107,0.00048814277397468686,0.22697320580482483,0.0451873317360878,13809.4052734375
14,0.0012349617900326848,0.0010586587013676763,0.18165577948093414,0.1418405920267105,6033.52490234375,0.0007479049381799996,0.0006232201121747494,0.3822006583213806,0.07284598052501678,3986.432373046875
15,0.0018369135214015841,0.0015862482832744718,0.6778896450996399,0.2313079535961151,2540.423583984375,0.0023562621790915728,0.002148449420928955,-2.1173202991485596,0.34004053473472595,789.0803833007812
16,0.0017535218503326178,0.0015568711096420884,0.6754717230796814,0.23754137754440308,1968.210205078125,0.000746393867302686,0.0006142303464002907,-0.13967956602573395,0.0700826495885849,14371.375
17,0.0007033584406599402,0.0005643308395519853,0.3721037805080414,0.060147833079099655,16656.107421875,0.0006089888047426939,0.0004897115868516266,0.18283319473266602,0.051071930676698685,15678.2646484375
18,0.000624798412900418,0.0004947714041918516,0.23218710720539093,0.04972342401742935,17695.685546875,0.0005124965682625771,0.00042444985592737794,0.20022328197956085,0.04464419186115265,10012.1474609375
19,0.0005740666529163718,0.0004561630776152015,nan,0.044906895607709885,278572.09375,0.0004837007145397365,0.0004010551201645285,0.27110975980758667,0.03980319947004318,9094.5849609375
20,0.0005543853039853275,0.00044094756594859064,0.21275269985198975,0.04302827641367912,14894.060546875,0.00047961482778191566,0.00039702883805148304,0.2450259029865265,0.03947245702147484,9373.6357421875
21,0.0005557627882808447,0.00044271021033637226,0.19382737576961517,0.04371754452586174,13204.5341796875,0.00047111729509197176,0.0003852462104987353,0.141447976231575,0.03722287714481354,35182.44921875
22,0.0005530955386348069,0.00043888358050026,0.18273179233074188,0.042475197464227676,17199.166015625,0.0004620929539669305,0.00038078089710325,0.23707985877990723,0.0371948704123497,13957.9228515625
23,0.0005481004482135177,0.0004350583185441792,nan,0.042059801518917084,372433.125,0.00046975849545560777,0.0003850189968943596,0.18533076345920563,0.037332698702812195,22087.62109375
24,0.0005469342577271163,0.00043349427869543433,0.1504153609275818,0.042047273367643356,15928.0302734375,0.00046579824993386865,0.0003836917458102107,0.17248393595218658,0.03708970546722412,24128.34375
25,0.0005404906114563346,0.00042850541649386287,0.17892049252986908,0.04156014695763588,24275.392578125,0.00047051202272996306,0.00038598626269958913,0.20122858881950378,0.037594281136989594,18480.53125
26,0.00054044189164415,0.00043151696445420384,0.18823496997356415,0.04186468571424484,16090.890625,0.00046376086538657546,0.00038209217018447816,0.21227078139781952,0.03731655329465866,14028.279296875
27,0.0005371259176172316,0.00042680767364799976,nan,0.04177339747548103,419009.40625,0.0004715685499832034,0.0003861241275444627,0.19129979610443115,0.03737317770719528,20375.42578125
28,0.000534679798875004,0.0004242351569700986,0.1561267226934433,0.04089014232158661,22517.19921875,0.0004595002974383533,0.00037802502629347146,0.20122835040092468,0.03678535670042038,19214.38671875
29,0.0005258807796053588,0.000420933123677969,0.15102887153625488,0.04101210832595825,17550.55078125,0.0004554249462671578,0.0003730249300133437,0.21828235685825348,0.036335013806819916,16196.556640625
30,0.0005581859149970114,0.0004445655504241586,0.18453703820705414,0.045064255595207214,11956.865234375,0.0004939880454912782,0.00040691837784834206,0.2387779802083969,0.04293075576424599,10400.8408203125
31,0.0017222253372892737,0.0015228325501084328,-14.116360664367676,0.23127618432044983,3156.23583984375,0.0006029696669429541,0.0005015887436456978,1.5759172439575195,0.04708942025899887,5787.2255859375
