epoch,loss,res_only,state_only,val_loss,val_res_only,val_state_only
0,3.805731773376465,3.5095410346984863,1.1090518236160278,1.1633723974227905,0.9684566259384155,0.26690343022346497
1,1.0450772047042847,0.832870602607727,0.1904342919588089,0.8843291401863098,0.7009503245353699,0.18204277753829956
2,1.0143002271652222,0.8029900193214417,0.18364153802394867,0.915901780128479,0.7271421551704407,0.19091582298278809
3,1.0174542665481567,0.8028270602226257,0.1836274117231369,0.8885772824287415,0.7037926912307739,0.18701308965682983
4,1.012934684753418,0.80012047290802,0.18416306376457214,0.885521650314331,0.7008140087127686,0.1836538165807724
5,1.0026501417160034,0.7925102114677429,0.18087416887283325,0.9084466695785522,0.720035195350647,0.1873733550310135
6,1.0552619695663452,0.8203341364860535,0.1852903962135315,0.8650452494621277,0.6856013536453247,0.1801268756389618
7,1.3776044845581055,1.1526609659194946,0.3805965185165405,1.0091321468353271,0.8349099159240723,0.2945619821548462
8,0.994330644607544,0.8107790350914001,0.26287224888801575,0.8279044032096863,0.6887063980102539,0.22258009016513824
9,0.7750229835510254,0.6280559301376343,0.17600266635417938,0.7092243432998657,0.5943722128868103,0.17043733596801758
10,0.7119755744934082,0.5861476063728333,0.16231435537338257,0.6710730195045471,0.5604428648948669,0.16654770076274872
11,0.7042877674102783,0.5764448642730713,0.1584581583738327,0.6558288335800171,0.5467653274536133,0.1596790999174118
12,0.6984657645225525,0.5728600025177002,0.1570974439382553,0.6625668406486511,0.5516419410705566,0.16135746240615845
13,0.6942017674446106,0.5707410573959351,0.1585453748703003,0.6509116888046265,0.5422838926315308,0.159452423453331
14,0.7011768817901611,0.5772225260734558,0.15817469358444214,0.6512141227722168,0.5427265763282776,0.16007371246814728
15,0.9713011980056763,0.844049334526062,0.3061695396900177,0.7842398881912231,0.6885377168655396,0.201222762465477
16,0.7488861680030823,0.6439957022666931,0.2115698903799057,0.7278993725776672,0.6353728771209717,0.23121483623981476
17,0.5963969230651855,0.501750111579895,0.1446448266506195,0.5308693051338196,0.45462918281555176,0.14164118468761444
18,0.5623828172683716,0.4755249619483948,0.13417008519172668,0.5392374992370605,0.4628312587738037,0.14158129692077637
19,0.5541362762451172,0.46809056401252747,0.13238175213336945,0.5245535373687744,0.4494701623916626,0.1364409327507019
20,0.563849687576294,0.47519826889038086,0.13231101632118225,0.5235756635665894,0.44848307967185974,0.13561491668224335
21,0.5747169852256775,0.48249274492263794,0.1345166712999344,0.5094859004020691,0.4366722106933594,0.13400718569755554
22,0.5637757778167725,0.4743405878543854,0.13148555159568787,0.5188491940498352,0.4441417455673218,0.13515228033065796
23,0.8557314872741699,0.7490911483764648,0.2504729628562927,1.1176129579544067,1.02786386013031,0.324076384305954
24,0.6957420110702515,0.603538453578949,0.1955561339855194,0.5658823847770691,0.4960665702819824,0.15858452022075653
25,0.5266967415809631,0.4468208849430084,0.12901605665683746,0.46552661061286926,0.40066856145858765,0.12580539286136627
26,0.4864216148853302,0.413349986076355,0.11840805411338806,0.4495265781879425,0.38730883598327637,0.12128888815641403
27,0.4840417802333832,0.4114744961261749,0.11767053604125977,0.45124876499176025,0.38892310857772827,0.120931476354599
28,0.47945982217788696,0.406260222196579,0.11676669865846634,0.451209157705307,0.38872388005256653,0.12123303860425949
29,0.4886549115180969,0.413509339094162,0.11741448193788528,0.4389507472515106,0.3794834017753601,0.11951007694005966
30,0.47020602226257324,0.3995542824268341,0.11628275364637375,0.4357110559940338,0.3765065371990204,0.11891045421361923
31,0.7495821714401245,0.6551242470741272,0.2287805825471878,0.6499712467193604,0.5766712427139282,0.18738991022109985
32,0.6006054878234863,0.514838457107544,0.17051292955875397,0.5440614819526672,0.4694041907787323,0.17145173251628876
33,0.48413190245628357,0.4095611870288849,0.12142974883317947,0.42163512110710144,0.36462894082069397,0.11571604013442993
34,0.44977158308029175,0.3794136047363281,0.1123751774430275,0.4069880545139313,0.3511984050273895,0.11283161491155624
35,0.4438903331756592,0.37608352303504944,0.10996822267770767,0.4041447639465332,0.3486037850379944,0.11069418489933014
36,0.4400760233402252,0.37182846665382385,0.10935251414775848,0.4046615660190582,0.3492620289325714,0.11126034706830978
