epoch,loss,res_only,res_pearson_coeff,state_only,state_pearson_coeff,val_loss,val_res_only,val_res_pearson_coeff,val_state_only,val_state_pearson_coeff
0,0.027475573122501373,0.022755524143576622,nan,0.862904965877533,inf,0.015570917166769505,0.012054746970534325,nan,0.3771303594112396,304868.59375
1,0.015334013849496841,0.011265219189226627,nan,0.25233280658721924,346214.5,0.013547651469707489,0.010218164883553982,nan,0.24908754229545593,524684.625
2,0.013658836483955383,0.009828661568462849,nan,0.21554173529148102,791309.25,0.012275485321879387,0.00906222965568304,nan,0.20012104511260986,2098785.25
3,0.013110651634633541,0.009335213340818882,nan,0.20669573545455933,790960.4375,0.011935163289308548,0.008842403069138527,nan,0.18717148900032043,935378.1875
4,0.012597424909472466,0.009039913304150105,nan,0.1986154168844223,inf,0.011637556366622448,0.008584775030612946,nan,0.185511514544487,5150538.5
5,0.012267157435417175,0.008797966875135899,nan,0.19084233045578003,1258135.875,0.010970893315970898,0.008106132969260216,nan,0.17454497516155243,7110960.5
6,0.011720632202923298,0.008459472097456455,nan,0.17864197492599487,1890377.75,0.010815444402396679,0.008046837523579597,nan,0.1750810295343399,1328136.25
7,0.01173452753573656,0.008435617201030254,nan,0.1722489893436432,1898899.0,0.010733051225543022,0.00798694510012865,nan,0.17015603184700012,6192074.5
8,0.011316266842186451,0.00819411687552929,nan,0.16814374923706055,2198710.5,0.010605104267597198,0.007944101467728615,nan,0.16576217114925385,3041694.5
9,0.01102699339389801,0.00804759468883276,nan,0.16454190015792847,2376169.0,0.010275877080857754,0.007705019786953926,nan,0.15992984175682068,3017296.5
10,0.011170644313097,0.008139722980558872,nan,0.16335813701152802,inf,0.010132083669304848,0.007620958611369133,nan,0.15627220273017883,4878714.0
11,0.010912228375673294,0.007976190187036991,nan,0.16037853062152863,inf,0.010157829150557518,0.007630608510226011,nan,0.15721584856510162,7186289.0
12,0.011057492345571518,0.008063583634793758,nan,0.16169974207878113,inf,0.010285572148859501,0.007780870422720909,nan,0.1603652387857437,5787430.5
13,0.010330438613891602,0.007647950667887926,nan,0.155535027384758,1925189.375,0.009784206748008728,0.0074312821961939335,nan,0.15160812437534332,6273713.5
14,0.009224683046340942,0.007190760225057602,nan,0.16786783933639526,1060679.25,0.00794294010847807,0.006421920843422413,nan,0.13912467658519745,1117059.625
15,0.010802038013935089,0.008985035121440887,nan,0.29193252325057983,198758.21875,0.009724799543619156,0.008232311345636845,nan,0.27059048414230347,182307.21875
16,0.0073164370842278,0.006047435104846954,nan,0.15739785134792328,729421.8125,0.006898944731801748,0.005844572558999062,nan,0.1835140734910965,959931.1875
17,0.005884701851755381,0.004869560711085796,nan,0.10513061285018921,1226323.75,0.005898801609873772,0.0049596382305026054,nan,0.10202089697122574,753728.125
18,0.005033065099269152,0.0041757067665457726,nan,0.08068254590034485,1816720.75,0.005042622797191143,0.00424167700111866,nan,0.08207184821367264,3115439.0
19,0.00471053272485733,0.003916129935532808,nan,0.07296241819858551,inf,0.004687837325036526,0.003938658628612757,nan,0.07178797572851181,2945009.75
20,0.0044422331266105175,0.0036696670576930046,nan,0.06622131168842316,3171988.75,0.004552712198346853,0.0038295446429401636,nan,0.07209326326847076,3193369.0
21,0.004320626147091389,0.0036051874049007893,nan,0.06471867859363556,2864705.25,0.004334246274083853,0.0036475793458521366,nan,0.06644367426633835,7660970.0
22,0.004241772461682558,0.003548690816387534,nan,0.06288279592990875,2815509.5,0.004253150429576635,0.0035836019087582827,nan,0.06417085230350494,2446649.25
23,0.004271498415619135,0.0035785892978310585,nan,0.06360843032598495,3137978.75,0.004519037436693907,0.0038071470335125923,nan,0.06867988407611847,4386224.0
24,0.004194983746856451,0.00350889191031456,nan,0.06186189129948616,3804046.75,0.00441646808758378,0.0037145311944186687,nan,0.0666179358959198,5130948.5
25,0.004261060152202845,0.003559296950697899,nan,0.062462203204631805,3316211.25,0.0043695904314517975,0.0036763877142220736,nan,0.06604869663715363,5451673.5
26,0.004130041692405939,0.0034630107693374157,nan,0.060402415692806244,3844787.5,0.004455811809748411,0.0037547252140939236,nan,0.06725170463323593,5540929.5
27,0.004305022768676281,0.0035981948021799326,nan,0.061818677932024,4055431.75,0.004403682891279459,0.003722495399415493,nan,0.06731429696083069,5542211.0
28,0.004022871144115925,0.0033802753314375877,nan,0.06051970645785332,inf,0.004293601028621197,0.0036139232106506824,nan,0.06480930745601654,5872142.0
29,0.004163034725934267,0.003485040506348014,nan,0.061037950217723846,2439623.25,0.004486131016165018,0.0037839990109205246,nan,0.06884206831455231,4649564.5
30,0.004258254077285528,0.003575795330107212,nan,0.0676044300198555,2355436.25,0.0045209722593426704,0.0038171671330928802,nan,0.07322163879871368,1553498.625
31,0.007738039363175631,0.006515003740787506,nan,0.19813455641269684,332035.09375,0.005462831351906061,0.004499406553804874,nan,0.0866660550236702,5921203.5
32,0.006387361790984869,0.0053457398898899555,nan,0.1424652487039566,725491.4375,0.006887535098940134,0.005871993023902178,nan,0.1731446236371994,272969.28125
33,0.00487384432926774,0.004055969882756472,nan,0.08409956097602844,1549078.0,0.004496848676353693,0.00377783365547657,nan,0.07940315455198288,6198169.0
34,0.004133356269448996,0.0034635686315596104,nan,0.06525867432355881,1804234.875,0.004361089784651995,0.0036768352147191763,nan,0.0683303251862526,6394868.5
35,0.003967904020100832,0.003325248369947076,nan,0.06010635197162628,1487201.125,0.004118926357477903,0.0034804646857082844,nan,0.0633067861199379,3388269.75
36,0.0037992990110069513,0.0032032309100031853,nan,0.05665683373808861,2148452.5,0.003988686017692089,0.0033815668430179358,nan,0.06432696431875229,2394436.75
37,0.003668707562610507,0.0030929972417652607,nan,0.053726959973573685,3021093.25,0.0039461818523705006,0.0033460583072155714,nan,0.061688583344221115,3993496.75
38,0.003589055733755231,0.003030170686542988,nan,0.053603943437337875,2788191.5,0.0039058926049619913,0.00330826872959733,nan,0.05830477923154831,2903693.0
39,0.0036895161028951406,0.0031072625424712896,nan,0.053742680698633194,2944839.0,0.00396748585626483,0.003362039802595973,nan,0.059449903666973114,5488335.5
40,0.003652139799669385,0.0030792036559432745,nan,0.05257833003997803,3712370.0,0.003861004952341318,0.0032627081964164972,nan,0.05745423957705498,5412567.0
41,0.003641260787844658,0.003068891353905201,nan,0.05273902416229248,inf,0.003943714313209057,0.003340295283123851,nan,0.05921584367752075,4797282.0
42,0.0036255784798413515,0.003062488976866007,nan,0.053257156163454056,4287698.5,0.003959822468459606,0.003350962419062853,nan,0.05950181186199188,5384441.0
43,0.003651830367743969,0.0030694077722728252,nan,0.0526566207408905,4565476.5,0.0038404196966439486,0.0032525856513530016,nan,0.05783141776919365,5632823.0
44,0.003697431879118085,0.0031064806971699,nan,0.0530744343996048,3334345.75,0.0037907615769654512,0.003210033755749464,nan,0.057045456022024155,5866286.0
45,0.0035369223915040493,0.0029864462558180094,nan,0.05192609131336212,3592325.0,0.003831075271591544,0.003247262677177787,nan,0.058130472898483276,5251244.5
46,0.003724511479958892,0.0031381503213196993,nan,0.05765058845281601,inf,0.003960642963647842,0.0033534870017319918,nan,0.0642012432217598,3820588.75
47,0.00635428074747324,0.005334750283509493,nan,0.14603807032108307,inf,0.005428810138255358,0.004593236371874809,nan,0.11574028432369232,877575.75
48,0.005476716440171003,0.004566142801195383,nan,0.11050402373075485,inf,0.004761745221912861,0.003990774042904377,nan,0.08971776813268661,1439305.25
49,0.0043826415203511715,0.0036586523056030273,nan,0.07217080891132355,1358570.75,0.004572455305606127,0.0038965679705142975,nan,0.09280728548765182,4238401.0
50,0.0037932272534817457,0.0031854475382715464,nan,0.06014373153448105,1967925.375,0.00379232969135046,0.0032006993424147367,nan,0.061061471700668335,2421200.25
51,0.003543268423527479,0.0029671662487089634,nan,0.052996087819337845,2450622.75,0.003581035416573286,0.0030400981195271015,nan,0.05408011004328728,5189587.0
52,0.003435407532379031,0.0028978546615689993,nan,0.05026254430413246,3000507.25,0.003598662791773677,0.0030619711615145206,nan,0.056496504694223404,1210746.875
53,0.0033934121020138264,0.0028648495208472013,nan,0.04902702197432518,2434103.75,0.003535412484779954,0.002997509902343154,nan,0.051821351051330566,4259618.0
