epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.7409183382987976,0.6452674269676208,0.7409183979034424,1.0019445419311523,0.77628493309021,1.0019445419311523
1,0.40242457389831543,0.47990208864212036,0.402424693107605,0.9888467192649841,0.7769669890403748,0.9888467192649841
2,0.5661194920539856,0.5727704763412476,0.5661196708679199,2.239614486694336,1.240103006362915,2.2396140098571777
3,0.9024473428726196,0.7447894811630249,0.9024474024772644,1.0274690389633179,0.7965555191040039,1.0274690389633179
4,0.9124868512153625,0.7567352652549744,0.9124867916107178,1.2414216995239258,0.888218104839325,1.2414218187332153
5,0.9344340562820435,0.758039653301239,0.9344338774681091,1.0112735033035278,0.7963519096374512,1.0112735033035278
6,0.9278766512870789,0.7591641545295715,0.927876889705658,0.9786859154701233,0.7791227698326111,0.9786860346794128
7,1.0129951238632202,0.7962165474891663,1.0129951238632202,1.0239553451538086,0.8088390231132507,1.0239553451538086
8,0.9684078693389893,0.7763514518737793,0.968407392501831,1.0086580514907837,0.7908037304878235,1.0086581707000732
9,1.0141661167144775,0.7966843843460083,1.014165997505188,1.016054391860962,0.7996434569358826,1.0160545110702515
10,1.0252703428268433,0.8027620911598206,1.0252703428268433,1.0204085111618042,0.7905041575431824,1.0204086303710938
11,1.0139985084533691,0.7943158745765686,1.0139983892440796,1.0465998649597168,0.8069674372673035,1.0465999841690063
12,1.0086148977279663,0.7885714173316956,1.0086151361465454,1.1411139965057373,0.8495481014251709,1.1411138772964478
13,1.0298268795013428,0.7974089980125427,1.0298268795013428,1.1143193244934082,0.8442460894584656,1.1143193244934082
14,0.9967758655548096,0.7919222712516785,0.9967758059501648,0.9774442315101624,0.7789957523345947,0.9774444103240967
15,0.9652965664863586,0.765573263168335,0.9652968049049377,1.1006700992584229,0.8254382014274597,1.1006702184677124
16,1.0078272819519043,0.79145747423172,1.0078271627426147,1.0845750570297241,0.8120906949043274,1.0845750570297241
17,0.9388512372970581,0.756618320941925,0.9388517141342163,1.0813233852386475,0.8290188312530518,1.0813236236572266
18,0.9833337664604187,0.7779868245124817,0.9833338260650635,1.1749624013900757,0.8595175743103027,1.1749624013900757
19,0.994940996170044,0.791664719581604,0.9949411749839783,1.0926179885864258,0.8246011734008789,1.0926178693771362
20,1.0023038387298584,0.7859538793563843,1.0023038387298584,1.072969913482666,0.8279880881309509,1.072969913482666
21,1.012657642364502,0.7952033281326294,1.012657642364502,1.377206563949585,0.9373835921287537,1.3772064447402954
22,1.004131555557251,0.7837037444114685,1.0041316747665405,1.1214385032653809,0.8345850110054016,1.1214386224746704
23,0.9953433871269226,0.78465336561203,0.9953434467315674,1.1270017623901367,0.8474893569946289,1.1270018815994263
24,0.9268547296524048,0.7533116936683655,0.9268548488616943,1.0429140329360962,0.8119319081306458,1.0429140329360962
25,1.0426465272903442,0.805400013923645,1.0426464080810547,1.020297646522522,0.8020092844963074,1.020297884941101
26,0.9960607290267944,0.7874258160591125,0.9960604906082153,1.0349270105361938,0.8009958267211914,1.0349270105361938
27,0.9802709817886353,0.7711443305015564,0.9802712202072144,0.9047544598579407,0.7551605701446533,0.9047543406486511
28,1.0120981931686401,0.7897745966911316,1.0120984315872192,1.068725824356079,0.8222344517707825,1.068725824356079
29,0.9862450957298279,0.7771422863006592,0.9862456321716309,1.0981507301330566,0.8320562839508057,1.098150610923767
30,0.9802126288414001,0.7779484391212463,0.980212926864624,1.058112621307373,0.8222763538360596,1.058112621307373
31,1.042129635810852,0.8054980039596558,1.042129397392273,1.0095977783203125,0.7973239421844482,1.009597659111023
32,0.9770278334617615,0.7762645483016968,0.9770277738571167,1.000064730644226,0.7938663363456726,1.0000649690628052
33,0.9770230054855347,0.7737486958503723,0.9770228266716003,0.9788253307342529,0.7800893783569336,0.9788252711296082
34,1.01432204246521,0.7924432158470154,1.01432204246521,1.130631923675537,0.8474183082580566,1.130631923675537
35,1.0058906078338623,0.7860324382781982,1.0058903694152832,1.027858853340149,0.8023815155029297,1.027858853340149
36,0.9396728277206421,0.7613703012466431,0.9396729469299316,1.2484990358352661,0.8831662535667419,1.2484992742538452
37,0.9974452257156372,0.7842225432395935,0.997445285320282,1.0002716779708862,0.7916367650032043,1.0002716779708862
38,1.042858600616455,0.8015222549438477,1.0428582429885864,1.199668049812317,0.8677237629890442,1.199668049812317
39,0.9860196709632874,0.7831138968467712,0.9860199093818665,1.154296875,0.8561649918556213,1.1542969942092896
40,0.9716475009918213,0.7730501890182495,0.971647322177887,1.0855579376220703,0.8254988193511963,1.0855580568313599
41,1.0003156661987305,0.7853153944015503,1.0003153085708618,1.0522658824920654,0.8152020573616028,1.0522657632827759
42,0.9405943155288696,0.7600216865539551,0.9405941963195801,1.1153252124786377,0.8356723785400391,1.1153250932693481
43,0.9878336191177368,0.7759962677955627,0.987833559513092,1.0046180486679077,0.7882485389709473,1.0046178102493286
44,0.9566020369529724,0.773737370967865,0.9566020965576172,1.0563157796859741,0.805152177810669,1.0563157796859741
45,0.9501115679740906,0.7658872008323669,0.9501115083694458,1.0281848907470703,0.8015196919441223,1.0281850099563599
46,0.9803222417831421,0.775407612323761,0.9803222417831421,1.2593415975570679,0.8882346153259277,1.2593415975570679
47,0.9962984323501587,0.787112295627594,0.9962984323501587,29.863361358642578,4.940709590911865,29.863367080688477
