epoch,loss,res_kge,res_nnse,res_only,res_pearson_coeff,state_kge,state_nnse,state_only,state_pearson_coeff,val_loss,val_res_kge,val_res_nnse,val_res_only,val_res_pearson_coeff,val_state_kge,val_state_nnse,val_state_only,val_state_pearson_coeff
0,0.05313897505402565,-inf,0.008178713731467724,0.04005267843604088,0.11447376757860184,-1709.87451171875,0.0005966647295281291,1.6942486763000488,0.05768794193863869,0.02022995427250862,-inf,0.009450001642107964,0.014505487866699696,0.16445279121398926,-1145.66259765625,0.0009136347798630595,0.4666815400123596,0.08417906612157822
1,0.01784433238208294,-inf,0.009733006358146667,0.012366047129034996,0.2336658090353012,-868.1799926757812,0.0018951473757624626,0.31085866689682007,0.16695234179496765,0.014593483880162239,-inf,0.00980067066848278,0.01026618480682373,0.22836823761463165,-237.23727416992188,0.003274537855759263,0.20799559354782104,0.2601265609264374
2,0.0158966314047575,-inf,0.009879127144813538,0.010958818718791008,0.2883450984954834,-394.8241271972656,0.003095640568062663,0.22132278978824615,0.25745725631713867,0.015199834480881691,-inf,0.009812436066567898,0.010613125748932362,0.28360602259635925,-209.22215270996094,0.002283476758748293,0.26907795667648315,0.247627854347229
3,0.015370681881904602,-inf,0.010019700974225998,0.010531536303460598,0.3326956629753113,-332.4388122558594,0.003394051920622587,0.19738785922527313,0.32338184118270874,0.013863756321370602,-inf,0.009996701963245869,0.009720529429614544,0.32956662774086,-145.57034301757812,0.003741349559277296,0.18942533433437347,0.29045653343200684
4,0.014360034838318825,-inf,0.010111021809279919,0.009839130565524101,0.36130085587501526,-112.7950668334961,0.003637932240962982,0.17789971828460693,0.3931417465209961,0.013131851330399513,-inf,0.010039098560810089,0.009199750609695911,0.3472936749458313,-108.27413177490234,0.004014949314296246,0.16858349740505219,0.3517569601535797
5,0.014284932985901833,-inf,0.01020641066133976,0.009747523814439774,0.3751489222049713,-188.7262420654297,0.003560989396646619,0.1742151975631714,0.41722145676612854,0.013385766185820103,-inf,0.010169703513383865,0.009339138865470886,0.35936203598976135,-88.09325408935547,0.0036624812055379152,0.17656058073043823,0.40746861696243286
6,0.014585993252694607,-inf,0.010285181924700737,0.009864717721939087,0.3817410469055176,-405827.125,0.0035332615952938795,0.17627809941768646,0.42718321084976196,0.013171209953725338,-inf,0.010249201208353043,0.009211518801748753,0.36598819494247437,-87.39093780517578,0.0038736541755497456,0.17083822190761566,0.41423937678337097
7,0.01408399734646082,-inf,0.010351446457207203,0.009581356309354305,0.38706499338150024,-131.46615600585938,0.0034850770607590675,0.1719539910554886,0.4563090205192566,0.013336161151528358,-inf,0.010284223593771458,0.00930900126695633,0.3699761927127838,-80.66464233398438,0.003685813629999757,0.17778615653514862,0.38788771629333496
8,0.014087449759244919,-inf,0.010368659161031246,0.00957416370511055,0.39396584033966064,-200.33343505859375,0.003561361227184534,0.17147524654865265,0.4568325877189636,0.01320556364953518,-inf,0.010334495455026627,0.009210438467562199,0.37352555990219116,-76.42359161376953,0.0038382483180612326,0.16833530366420746,0.4446885585784912
9,0.013977652415633202,-inf,0.010401017032563686,0.00950739998370409,0.39689725637435913,-333.9078063964844,0.003507990390062332,0.16863477230072021,0.46565666794776917,0.013022867031395435,-inf,0.010293986648321152,0.00906186830252409,0.3734332323074341,-75.18025970458984,0.0037673760671168566,0.1680728793144226,0.44294020533561707
10,0.014223665930330753,-inf,0.010412371717393398,0.009667922742664814,0.3946724832057953,-79.8082504272461,0.0034602144733071327,0.17107965052127838,0.47071561217308044,0.012827527709305286,-inf,0.010264440439641476,0.008932117372751236,0.3708232343196869,-76.91326141357422,0.003741392632946372,0.16629815101623535,0.4560661017894745
11,0.01403087005019188,-inf,0.010426920838654041,0.009565589018166065,0.3920707106590271,-89.63607025146484,0.003519017482176423,0.16964907944202423,0.4624560475349426,0.012942253611981869,-inf,0.010315769352018833,0.009039683267474174,0.3723122179508209,-75.55012512207031,0.003819913137704134,0.16564269363880157,0.45859402418136597
