epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,1.249353289604187,0.8491928577423096,1.249353289604187,0.6306328773498535,0.6129385828971863,0.6306328773498535
1,0.5292649865150452,0.5485830903053284,0.5292649865150452,0.29500818252563477,0.40328577160835266,0.29500818252563477
2,0.38073238730430603,0.4679758846759796,0.38073238730430603,0.17780151963233948,0.313771516084671,0.17780151963233948
3,0.2771429717540741,0.3944171667098999,0.2771429717540741,0.09839648008346558,0.22681672871112823,0.09839648008346558
4,0.23835359513759613,0.3642597198486328,0.23835359513759613,0.07524126768112183,0.1975770741701126,0.07524126768112183
5,0.19714900851249695,0.3347379267215729,0.19714900851249695,0.0604868121445179,0.17679713666439056,0.0604868121445179
6,0.16770891845226288,0.308089941740036,0.16770891845226288,0.0577799491584301,0.17789652943611145,0.0577799491584301
7,0.1496734321117401,0.2900134325027466,0.1496734321117401,0.04785354435443878,0.15304899215698242,0.04785354435443878
8,0.15853430330753326,0.30013859272003174,0.15853430330753326,0.0425197072327137,0.14607231318950653,0.0425197072327137
9,0.12121915072202682,0.26291918754577637,0.12121915072202682,0.03786145895719528,0.1436479389667511,0.03786145895719528
10,0.13840670883655548,0.2791948616504669,0.13840670883655548,0.029345832765102386,0.12088577449321747,0.029345832765102386
11,0.11893060803413391,0.25967586040496826,0.11893060803413391,0.032652899622917175,0.12458629906177521,0.032652899622917175
12,0.14493466913700104,0.2908974885940552,0.14493466913700104,0.03881574049592018,0.1434016078710556,0.03881574049592018
13,0.11916384845972061,0.2584291398525238,0.11916384845972061,0.025165317580103874,0.1125265434384346,0.025165317580103874
14,0.11316895484924316,0.2515806555747986,0.11316895484924316,0.032693784683942795,0.12605129182338715,0.032693784683942795
15,0.10630955547094345,0.24543900787830353,0.10630955547094345,0.027209658175706863,0.11928880959749222,0.027209658175706863
16,0.11437827348709106,0.2566465437412262,0.11437827348709106,0.031929612159729004,0.1279517412185669,0.031929612159729004
17,0.10411811619997025,0.24392728507518768,0.10411811619997025,0.027154602110385895,0.1171008050441742,0.027154602110385895
18,0.09752736240625381,0.2337922304868698,0.09752736240625381,0.026428211480379105,0.11557721346616745,0.026428211480379105
19,0.11781274527311325,0.2599349021911621,0.11781274527311325,0.06366868317127228,0.196959987282753,0.06366868317127228
20,0.10417617857456207,0.24172693490982056,0.10417617857456207,0.026987403631210327,0.11272895336151123,0.026987403631210327
21,0.09916634857654572,0.23538945615291595,0.09916634857654572,0.032521747052669525,0.13364079594612122,0.032521747052669525
22,0.1060650572180748,0.2454071044921875,0.1060650572180748,0.027088318020105362,0.12168294191360474,0.027088318020105362
23,0.09764068573713303,0.23536913096904755,0.09764068573713303,0.020763978362083435,0.10160642117261887,0.020763978362083435
24,0.10305418819189072,0.24039267003536224,0.10305418819189072,0.029954345896840096,0.12533719837665558,0.029954345896840096
25,0.11336088180541992,0.25582635402679443,0.11336088180541992,0.029721956700086594,0.12327203899621964,0.029721956700086594
26,0.09269679337739944,0.23132921755313873,0.09269679337739944,0.022647447884082794,0.1033509150147438,0.022647447884082794
27,0.11212732642889023,0.25582945346832275,0.11212732642889023,0.026603851467370987,0.11918395012617111,0.026603851467370987
28,0.10422691702842712,0.24458883702754974,0.10422691702842712,0.03345325589179993,0.1340053379535675,0.03345325589179993
29,0.1154964417219162,0.2574518620967865,0.1154964417219162,0.02353835664689541,0.11414939910173416,0.02353835664689541
30,0.1338694989681244,0.2795923352241516,0.1338694989681244,0.024070462211966515,0.11015801876783371,0.024070462211966515
31,0.09411057829856873,0.23186208307743073,0.09411057829856873,0.022137638181447983,0.10906603932380676,0.022137638181447983
32,0.09868940711021423,0.23798684775829315,0.09868940711021423,0.022234249860048294,0.10779904574155807,0.022234249860048294
33,0.08609247952699661,0.2190510332584381,0.08609247952699661,0.01880490407347679,0.10183683037757874,0.01880490407347679
34,0.09325450658798218,0.23095817863941193,0.09325450658798218,0.018787844106554985,0.10273018479347229,0.018787844106554985
35,0.10169833898544312,0.2473892718553543,0.10169833898544312,0.022763362154364586,0.1073516234755516,0.022763362154364586
36,0.08756646513938904,0.225179061293602,0.08756646513938904,0.020101506263017654,0.10878662019968033,0.020101506263017654
37,0.09794609993696213,0.2390502542257309,0.09794609993696213,0.029233532026410103,0.13984566926956177,0.029233532026410103
38,0.09790464490652084,0.2411731332540512,0.09790464490652084,0.011901462450623512,0.07623349875211716,0.011901462450623512
39,0.10023918002843857,0.23881593346595764,0.10023918002843857,0.022147679701447487,0.11402744799852371,0.022147679701447487
40,0.10696422308683395,0.24972935020923615,0.10696422308683395,0.024059612303972244,0.11979201436042786,0.024059612303972244
41,0.08821035176515579,0.22254271805286407,0.08821035176515579,0.013225394301116467,0.08442075550556183,0.013225394301116467
42,0.0954006165266037,0.23512722551822662,0.0954006165266037,0.01854770816862583,0.10575401782989502,0.01854770816862583
43,0.11896183341741562,0.26370933651924133,0.11896183341741562,0.012096753343939781,0.08062124252319336,0.012096753343939781
44,0.08393463492393494,0.2209460288286209,0.08393463492393494,0.013503368012607098,0.08834381401538849,0.013503368012607098
45,0.07784672826528549,0.20680740475654602,0.07784672826528549,0.013323741033673286,0.08416302502155304,0.013323741033673286
46,0.08173415809869766,0.21680070459842682,0.08173415809869766,0.014019838534295559,0.08880728483200073,0.014019838534295559
47,0.07588299363851547,0.20795327425003052,0.07588299363851547,0.03100038878619671,0.13769745826721191,0.03100038878619671
48,0.08282862603664398,0.21766860783100128,0.08282862603664398,0.011687681078910828,0.08179948478937149,0.011687681078910828
49,0.11664009094238281,0.2611336410045624,0.11664009094238281,0.02174791321158409,0.11218246072530746,0.02174791321158409
50,0.08703549206256866,0.2218119502067566,0.08703549206256866,0.03274763375520706,0.14097556471824646,0.03274763375520706
51,0.09331845492124557,0.2359425574541092,0.09331845492124557,0.01823740452528,0.10034776479005814,0.01823740452528
52,0.08397173881530762,0.2200426310300827,0.08397173881530762,0.014183753170073032,0.08805302530527115,0.014183753170073032
53,0.107491634786129,0.2534607946872711,0.107491634786129,0.015298519283533096,0.0928252786397934,0.015298519283533096
54,0.07485643029212952,0.2046908587217331,0.07485643029212952,0.0171477273106575,0.10028205811977386,0.0171477273106575
55,0.06999757140874863,0.20044873654842377,0.06999757140874863,0.02102798968553543,0.09892669320106506,0.02102798968553543
56,0.08071678131818771,0.21377861499786377,0.08071678131818771,0.02188676968216896,0.12093925476074219,0.02188676968216896
57,0.08208827674388885,0.21741466224193573,0.08208827674388885,0.021611586213111877,0.11137828230857849,0.021611586213111877
58,0.07993142306804657,0.21225345134735107,0.07993142306804657,0.015306183136999607,0.09534624963998795,0.015306183136999607
59,0.0826612189412117,0.21574163436889648,0.0826612189412117,0.011359130032360554,0.07925703376531601,0.011359130032360554
60,0.08402145653963089,0.22007465362548828,0.08402145653963089,0.017380520701408386,0.09616240859031677,0.017380520701408386
61,0.08511394262313843,0.2230040580034256,0.08511394262313843,0.019065774977207184,0.10013260692358017,0.019065774977207184
62,0.09074971824884415,0.2316196858882904,0.09074971824884415,0.011045093648135662,0.08009538799524307,0.011045093648135662
63,0.07226354628801346,0.20377124845981598,0.07226354628801346,0.018496574833989143,0.10590087622404099,0.018496574833989143
64,0.07561507076025009,0.2092723399400711,0.07561507076025009,0.01351069938391447,0.08609800040721893,0.01351069938391447
65,0.08165427297353745,0.2174396961927414,0.08165427297353745,0.010123927146196365,0.07491683214902878,0.010123927146196365
66,0.08717413246631622,0.22734613716602325,0.08717413246631622,0.015810968354344368,0.09353889524936676,0.015810968354344368
67,0.07602150738239288,0.20812945067882538,0.07602150738239288,0.015459641814231873,0.09686675667762756,0.015459641814231873
68,0.08807673305273056,0.22321951389312744,0.08807673305273056,0.03503546491265297,0.1484241485595703,0.03503546491265297
69,0.08242718875408173,0.22275634109973907,0.08242718875408173,0.018314503133296967,0.10442415624856949,0.018314503133296967
70,0.09849102050065994,0.24014812707901,0.09849102050065994,0.016060322523117065,0.08880799263715744,0.016060322523117065
71,0.06944005191326141,0.19964803755283356,0.06944005191326141,0.02536584809422493,0.12418166548013687,0.02536584809422493
72,0.11666800826787949,0.27150633931159973,0.11666800826787949,0.01473869290202856,0.09528028219938278,0.01473869290202856
73,0.08150625228881836,0.21590812504291534,0.08150625228881836,0.00882044155150652,0.06793788075447083,0.00882044155150652
74,0.07542874664068222,0.20939546823501587,0.07542874664068222,0.012185840867459774,0.08697517961263657,0.012185840867459774
75,0.08033233880996704,0.21754516661167145,0.08033233880996704,0.023263709619641304,0.11814667284488678,0.023263709619641304
76,0.07514230906963348,0.20962727069854736,0.07514230906963348,0.011935724876821041,0.0821162536740303,0.011935724876821041
77,0.07298754155635834,0.20419074594974518,0.07298754155635834,0.013105811551213264,0.08695397526025772,0.013105811551213264
78,0.07346251606941223,0.20506836473941803,0.07346251606941223,0.03034174256026745,0.14736290276050568,0.03034174256026745
79,0.06695503741502762,0.19493693113327026,0.06695503741502762,0.026969799771904945,0.13351066410541534,0.026969799771904945
80,0.07452741265296936,0.20462948083877563,0.07452741265296936,0.010484806261956692,0.07639943808317184,0.010484806261956692
81,0.07626249641180038,0.21246902644634247,0.07626249641180038,0.014975879341363907,0.09691621363162994,0.014975879341363907
82,0.0827578455209732,0.2217847853899002,0.0827578455209732,0.034522660076618195,0.15419620275497437,0.034522660076618195
83,0.07935602217912674,0.21672874689102173,0.07935602217912674,0.014254151843488216,0.08924172073602676,0.014254151843488216
84,0.07172173261642456,0.2034854292869568,0.07172173261642456,0.0122221689671278,0.08792702108621597,0.0122221689671278
85,0.07884351909160614,0.2149377316236496,0.07884351909160614,0.013718870468437672,0.08738236874341965,0.013718870468437672
86,0.093826524913311,0.22993507981300354,0.093826524913311,0.06042736396193504,0.17896640300750732,0.06042736396193504
87,0.10908647626638412,0.25391685962677,0.10908647626638412,0.0145907923579216,0.09583772718906403,0.0145907923579216
88,0.08381709456443787,0.22371116280555725,0.08381709456443787,0.020359531044960022,0.11405561864376068,0.020359531044960022
89,0.09108525514602661,0.23414766788482666,0.09108525514602661,0.013395261950790882,0.08844215422868729,0.013395261950790882
90,0.07467776536941528,0.20889396965503693,0.07467776536941528,0.017755849286913872,0.10172419995069504,0.017755849286913872
91,0.08762626349925995,0.22766533493995667,0.08762626349925995,0.023616794496774673,0.12055881321430206,0.023616794496774673
92,0.08363589644432068,0.2219718098640442,0.08363589644432068,0.010238672606647015,0.07760345935821533,0.010238672606647015
93,0.06741952151060104,0.1976609230041504,0.06741952151060104,0.008230355568230152,0.06779779493808746,0.008230355568230152
94,0.08134445548057556,0.218389630317688,0.08134445548057556,0.01591501198709011,0.09843165427446365,0.01591501198709011
95,0.06806869059801102,0.19700561463832855,0.06806869059801102,0.012643255293369293,0.08605264127254486,0.012643255293369293
96,0.10547585785388947,0.24822363257408142,0.10547585785388947,0.025428835302591324,0.13063305616378784,0.025428835302591324
97,0.0686090886592865,0.201507568359375,0.0686090886592865,0.028996504843235016,0.13939309120178223,0.028996504843235016
98,0.07200151681900024,0.20429162681102753,0.07200151681900024,0.02808002009987831,0.13505741953849792,0.02808002009987831
99,0.07696651667356491,0.21224519610404968,0.07696651667356491,0.014590755105018616,0.09504146128892899,0.014590755105018616
100,0.08109268546104431,0.21731126308441162,0.08109268546104431,0.013177976943552494,0.08864210546016693,0.013177976943552494
101,0.08053569495677948,0.2181611806154251,0.08053569495677948,0.013151286169886589,0.083514004945755,0.013151286169886589
102,0.08751536160707474,0.2270476371049881,0.08751536160707474,0.028324512764811516,0.130525603890419,0.028324512764811516
103,0.07025140523910522,0.20152269303798676,0.07025140523910522,0.015368955209851265,0.09487128257751465,0.015368955209851265
104,0.08043833822011948,0.2154114544391632,0.08043833822011948,0.015875892713665962,0.09700033813714981,0.015875892713665962
105,0.06957858055830002,0.20164012908935547,0.06957858055830002,0.01689123921096325,0.10100509226322174,0.01689123921096325
106,0.10058838129043579,0.24535390734672546,0.10058838129043579,0.01599087566137314,0.10076086223125458,0.01599087566137314
107,0.08492075651884079,0.2246134728193283,0.08492075651884079,0.01937144063413143,0.10357366502285004,0.01937144063413143
108,0.07678880542516708,0.21265868842601776,0.07678880542516708,0.014531523920595646,0.0901072770357132,0.014531523920595646
109,0.06980223953723907,0.20209334790706635,0.06980223953723907,0.010118849575519562,0.07595065981149673,0.010118849575519562
110,0.09268628805875778,0.23663538694381714,0.09268628805875778,0.011027293279767036,0.08223918080329895,0.011027293279767036
111,0.06871731579303741,0.19921134412288666,0.06871731579303741,0.008304763585329056,0.07065737992525101,0.008304763585329056
112,0.07210950553417206,0.20243625342845917,0.07210950553417206,0.02200935035943985,0.11608128249645233,0.02200935035943985
113,0.08514635264873505,0.22367574274539948,0.08514635264873505,0.022625384852290154,0.11529993265867233,0.022625384852290154
