epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,1.366854190826416,0.8858733177185059,1.366854190826416,0.5745525360107422,0.5837857723236084,0.5745525360107422
1,0.5677449107170105,0.5744222402572632,0.5677449107170105,0.37058329582214355,0.46422702074050903,0.37058329582214355
2,0.40209344029426575,0.4816829562187195,0.40209344029426575,0.21232223510742188,0.33725863695144653,0.21232223510742188
3,0.3140430450439453,0.42109861969947815,0.3140430450439453,0.1561688780784607,0.2815983295440674,0.1561688780784607
4,0.29450491070747375,0.4041597843170166,0.29450491070747375,0.12155722081661224,0.25205689668655396,0.12155722081661224
5,0.23103706538677216,0.3617401421070099,0.23103706538677216,0.12167223542928696,0.2587442100048065,0.12167223542928696
6,0.23441027104854584,0.36847618222236633,0.23441027104854584,0.07154019176959991,0.19434982538223267,0.07154019176959991
7,0.20975959300994873,0.34909605979919434,0.20975959300994873,0.06771370768547058,0.19024598598480225,0.06771370768547058
8,0.18520966172218323,0.33061152696609497,0.18520966172218323,0.06670669466257095,0.1939290463924408,0.06670669466257095
9,0.14851240813732147,0.2876113951206207,0.14851240813732147,0.05165232717990875,0.16296103596687317,0.05165232717990875
10,0.1478981375694275,0.2922316789627075,0.1478981375694275,0.047266073524951935,0.15930360555648804,0.047266073524951935
11,0.12952522933483124,0.2698918879032135,0.12952522933483124,0.04426059126853943,0.15654534101486206,0.04426059126853943
12,0.1296192705631256,0.2729697823524475,0.1296192705631256,0.03959003835916519,0.1429743617773056,0.03959003835916519
13,0.16371852159500122,0.3115384876728058,0.16371852159500122,0.060343027114868164,0.19160234928131104,0.060343027114868164
14,0.1299232691526413,0.27362802624702454,0.1299232691526413,0.03592433035373688,0.1322532445192337,0.03592433035373688
15,0.12346675992012024,0.26451441645622253,0.12346675992012024,0.0332237109541893,0.12748980522155762,0.0332237109541893
16,0.1447485387325287,0.2922932803630829,0.1447485387325287,0.03177310526371002,0.12477406114339828,0.03177310526371002
17,0.11711584031581879,0.25835031270980835,0.11711584031581879,0.033150870352983475,0.1276898980140686,0.033150870352983475
18,0.12040644884109497,0.26164814829826355,0.12040644884109497,0.040519170463085175,0.14835503697395325,0.040519170463085175
19,0.11703456938266754,0.2583616375923157,0.11703456938266754,0.03435862436890602,0.13305389881134033,0.03435862436890602
20,0.13633497059345245,0.281432569026947,0.13633497059345245,0.03958751633763313,0.1508030891418457,0.03958751633763313
21,0.11168402433395386,0.2545032203197479,0.11168402433395386,0.031079066917300224,0.12680254876613617,0.031079066917300224
