epoch,loss,res_only,res_pearson_coeff,state_only,state_pearson_coeff,val_loss,val_res_only,val_res_pearson_coeff,val_state_only,val_state_pearson_coeff
0,0.12011303752660751,0.10901004821062088,nan,17.137592315673828,180200.40625,0.012823968194425106,0.009804515168070793,nan,1.0693519115447998,435628.3125
1,0.009764865040779114,0.006837727967649698,nan,0.606184184551239,1111617.125,0.008725619874894619,0.006393872667104006,nan,0.614028811454773,459019.4375
2,0.007900665514171124,0.005353908520191908,nan,0.3591778576374054,inf,0.007057828828692436,0.004930970259010792,nan,0.3712010979652405,2207805.5
3,0.007194815203547478,0.004843708127737045,nan,0.29709184169769287,4298987.5,0.006715320982038975,0.0046505797654390335,nan,0.3196200132369995,10306446.0
4,0.0069571202620863914,0.004678270313888788,nan,0.2795454263687134,6746353.5,0.0063726953230798244,0.004394237417727709,nan,0.25930434465408325,14389606.0
5,0.006779630668461323,0.004575265105813742,nan,0.26886701583862305,10077921.0,0.006415125448256731,0.004448971711099148,nan,0.27368804812431335,4692782.0
6,0.006609157659113407,0.004457349423319101,nan,0.2671586573123932,9101858.0,0.0061600892804563046,0.004283936694264412,nan,0.25817832350730896,16378271.0
7,0.006637659855186939,0.0044753532856702805,nan,0.25630947947502136,17214622.0,0.006133478134870529,0.004242282826453447,nan,0.254602313041687,21881408.0
8,0.006362725980579853,0.004330025985836983,nan,0.25131481885910034,20582806.0,0.006219070870429277,0.004287214018404484,nan,0.2520228624343872,19804088.0
9,0.006577486637979746,0.004421892575919628,nan,0.2511310279369354,inf,0.006127956323325634,0.004230367951095104,nan,0.25415050983428955,28297104.0
10,0.006492466665804386,0.004370445851236582,nan,0.25256407260894775,inf,0.006141724996268749,0.004234472289681435,nan,0.25414103269577026,25722126.0
11,0.006470711436122656,0.0043436032719910145,nan,0.2520184814929962,20866090.0,0.006137284450232983,0.00426336657255888,nan,0.2516860067844391,29272830.0
12,0.006361451931297779,0.00433633616194129,nan,0.25104478001594543,inf,0.006086650770157576,0.004203767515718937,nan,0.25066906213760376,28983768.0
13,0.006531291641294956,0.004407968837767839,nan,0.25579214096069336,15965765.0,0.006045856513082981,0.004192987456917763,nan,0.2534453570842743,27950198.0
14,0.006996958050876856,0.004812703467905521,nan,0.34052959084510803,inf,0.006385087035596371,0.004556856118142605,nan,0.3348608911037445,9104489.0
15,0.00801062397658825,0.005447444040328264,nan,0.4099656343460083,5889958.5,0.007573189213871956,0.005285254213958979,nan,0.41058653593063354,1085479.0
16,0.006747405510395765,0.004526794422417879,nan,0.3114553689956665,10205064.0,0.00557837076485157,0.003974078223109245,nan,0.2844093441963196,2455546.75
17,0.005626943428069353,0.003792900126427412,nan,0.2487398087978363,18801670.0,0.005149990785866976,0.0035932741593569517,nan,0.24850429594516754,5505974.5
18,0.005093265790492296,0.0034725384321063757,nan,0.2293400764465332,19150590.0,0.004678914789110422,0.0032893645111471415,nan,0.2196284383535385,34929500.0
19,0.005001339595764875,0.003378757508471608,nan,0.21649281680583954,41361144.0,0.004573444370180368,0.0031876140274107456,nan,0.21489214897155762,25721012.0
20,0.0048086922615766525,0.0032788075041025877,nan,0.2071172297000885,inf,0.004630452021956444,0.003222876228392124,nan,0.21601194143295288,171295648.0
21,0.004781803116202354,0.0032406856771558523,nan,0.2075897455215454,inf,0.00446799211204052,0.0031352208461612463,nan,0.21083863079547882,33928808.0
22,0.004793646279722452,0.003272142494097352,nan,0.20420677959918976,92689384.0,0.0044202012941241264,0.003110999008640647,nan,0.20804405212402344,33664848.0
23,0.004564473405480385,0.003118526190519333,nan,0.1964772343635559,187635696.0,0.004410030320286751,0.003084623022004962,nan,0.20658423006534576,98129784.0
24,0.004680202342569828,0.0031890079844743013,nan,0.1976277083158493,208373600.0,0.004475596826523542,0.0031523266807198524,nan,0.21129587292671204,49689100.0
25,0.004591800272464752,0.0031390932854264975,nan,0.194746196269989,182621152.0,0.004497237969189882,0.0031564761884510517,nan,0.20778517425060272,269908192.0
26,0.004634348209947348,0.0031533059664070606,nan,0.1970513015985489,402055040.0,0.004297340288758278,0.003016168251633644,nan,0.2040485292673111,317378368.0
27,0.0047702789306640625,0.0032509970478713512,nan,0.2021968513727188,inf,0.004411062225699425,0.003093427512794733,nan,0.20944702625274658,317610624.0
