epoch,loss,res_only,state_only,val_loss,val_res_only,val_state_only
0,3.380526065826416,3.103095769882202,0.8071262240409851,0.9494312405586243,0.7667736411094666,0.22440952062606812
1,1.26544988155365,1.0464786291122437,0.2182856798171997,0.9015089273452759,0.7234095335006714,0.22329549491405487
2,1.213138222694397,0.9881226420402527,0.20756478607654572,0.906966507434845,0.7245915532112122,0.20461709797382355
3,1.1967360973358154,0.9729478359222412,0.20533087849617004,0.8745166063308716,0.6979139447212219,0.2001318335533142
4,1.2078015804290771,0.973429262638092,0.20619389414787292,0.878815770149231,0.7019646167755127,0.19790300726890564
5,1.1632479429244995,0.9500221610069275,0.20191547274589539,0.8773791193962097,0.7014321088790894,0.19791820645332336
6,1.173160195350647,0.9587761163711548,0.20670340955257416,0.8808221817016602,0.7036867737770081,0.19891808927059174
7,1.1140754222869873,0.8912259340286255,0.21651801466941833,0.8981149792671204,0.7223480343818665,0.20779092609882355
8,1.0069503784179688,0.7917370796203613,0.21134980022907257,0.8271973729133606,0.6609632968902588,0.21533143520355225
9,0.9200863242149353,0.720736563205719,0.20473480224609375,0.7970418334007263,0.6363347768783569,0.19596795737743378
10,0.898020327091217,0.7030831575393677,0.2013249546289444,0.7876582145690918,0.6281942129135132,0.19914564490318298
11,0.9059834480285645,0.7109558582305908,0.20229999721050262,0.7888807654380798,0.6294990181922913,0.1975804716348648
12,0.9137457609176636,0.7153159379959106,0.20447322726249695,0.7915566563606262,0.6308650970458984,0.19790922105312347
13,0.9100573658943176,0.7124423980712891,0.2023526430130005,0.7939202189445496,0.6325956583023071,0.1980687826871872
14,0.8905822038650513,0.6974990367889404,0.19959062337875366,0.786578893661499,0.6270812153816223,0.19783498346805573
15,0.8928866386413574,0.7091204524040222,0.22569604218006134,0.7502131462097168,0.6020501852035522,0.20398180186748505
16,0.835874080657959,0.6597461700439453,0.22214210033416748,0.7126069068908691,0.5753436088562012,0.21438734233379364
17,0.7710933089256287,0.6095447540283203,0.2049216628074646,0.7157836556434631,0.5773816108703613,0.209877610206604
18,0.7570509314537048,0.5986108779907227,0.20401468873023987,0.6879612803459167,0.5537506341934204,0.1975952833890915
19,0.7642595171928406,0.6014582514762878,0.20402231812477112,0.6782828569412231,0.5454419255256653,0.19293250143527985
20,0.7676788568496704,0.6064441800117493,0.20499543845653534,0.696352481842041,0.559623658657074,0.19750753045082092
21,0.757841169834137,0.6000874042510986,0.20348180830478668,0.7008042931556702,0.563389241695404,0.19887633621692657
22,0.762667179107666,0.6026894450187683,0.2044937014579773,0.6886529922485352,0.5542047023773193,0.19603733718395233
23,0.785063624382019,0.6249454021453857,0.21292948722839355,0.6740620732307434,0.5459478497505188,0.22661826014518738
24,0.729764461517334,0.5816227793693542,0.19116605818271637,0.6341635584831238,0.522375762462616,0.17247352004051208
25,0.6524694561958313,0.5280589461326599,0.15962542593479156,0.5770255923271179,0.47665172815322876,0.14807794988155365
26,0.6403579711914062,0.520372211933136,0.1495063602924347,0.5502122640609741,0.45517653226852417,0.14215165376663208
27,0.6273511052131653,0.5108128786087036,0.14494508504867554,0.565858006477356,0.4687682092189789,0.14556030929088593
28,0.6269088983535767,0.508499026298523,0.1463446170091629,0.5559940934181213,0.4602610468864441,0.14441435039043427
29,0.637363612651825,0.5190204381942749,0.1478421539068222,0.5561679601669312,0.46082037687301636,0.14413982629776
30,0.6265429854393005,0.5096688270568848,0.1452445387840271,0.5585380792617798,0.46243879199028015,0.14474189281463623
31,0.6392661929130554,0.5255737900733948,0.15274874866008759,0.5376240015029907,0.45446300506591797,0.14187796413898468
32,0.590742826461792,0.4917163848876953,0.1384948343038559,0.5275848507881165,0.4483940005302429,0.1359979659318924
33,0.5666745901107788,0.46884211897850037,0.12698669731616974,0.5108972787857056,0.43267199397087097,0.12407521158456802
34,0.5456709861755371,0.4531465470790863,0.12348382920026779,0.48977699875831604,0.4151443839073181,0.12320944666862488
35,0.5496917366981506,0.4558282792568207,0.12335025519132614,0.48656216263771057,0.4124532639980316,0.12267453223466873
36,0.5517289042472839,0.4567306637763977,0.12302689254283905,0.489876925945282,0.41487541794776917,0.12232475727796555
37,0.5439857840538025,0.45215949416160583,0.12165828049182892,0.4969000220298767,0.4203938841819763,0.12318626791238785
38,0.5427093505859375,0.4508415758609772,0.12102805823087692,0.4773627817630768,0.404255747795105,0.11993926018476486
39,0.5743147730827332,0.4782526195049286,0.13694660365581512,0.5067185759544373,0.4313347637653351,0.12802723050117493
40,0.5466846823692322,0.4563053548336029,0.12934504449367523,0.46623727679252625,0.3975827991962433,0.11740390956401825
41,0.5184529423713684,0.43219539523124695,0.11852488666772842,0.4568631947040558,0.39009082317352295,0.11903532594442368
42,0.5120793581008911,0.4256891906261444,0.11469298601150513,0.43933576345443726,0.3744332492351532,0.11219236999750137
43,0.5139420032501221,0.42772263288497925,0.11677095293998718,0.4479295611381531,0.38101011514663696,0.11168301850557327
44,0.5072471499443054,0.4217536747455597,0.11492015421390533,0.44859054684638977,0.38213956356048584,0.11219450831413269
45,0.49646881222724915,0.4152061641216278,0.11263377219438553,0.4396093487739563,0.3746553063392639,0.11126559972763062
46,0.5068684220314026,0.4234665334224701,0.11607300490140915,0.45711907744407654,0.3892285227775574,0.11350440979003906
47,0.5297998189926147,0.44478264451026917,0.12859687209129333,0.45880913734436035,0.3921009600162506,0.11515334248542786
48,0.5128116607666016,0.42945849895477295,0.12396354228258133,0.45036476850509644,0.3856399655342102,0.1279580444097519
49,0.4814463257789612,0.40275925397872925,0.11004611849784851,0.41513097286224365,0.35633358359336853,0.10921382904052734
50,0.47001558542251587,0.39393436908721924,0.10801738500595093,0.41998571157455444,0.35952481627464294,0.10730187594890594
51,0.4684261679649353,0.3928782343864441,0.10760629922151566,0.4154299199581146,0.3552137017250061,0.10549954324960709
52,0.47803008556365967,0.3999714255332947,0.10822778940200806,0.41549691557884216,0.3554024398326874,0.10499747097492218
53,0.4675602912902832,0.39170435070991516,0.10591429471969604,0.42755427956581116,0.3652873635292053,0.10721258074045181
54,0.4756976068019867,0.39385470747947693,0.10672232508659363,0.4146508574485779,0.3546225428581238,0.10538753122091293
55,0.5019413232803345,0.4205470681190491,0.11968204379081726,0.43447980284690857,0.3720085918903351,0.11690513044595718
56,0.4897371232509613,0.41103899478912354,0.11725115031003952,0.4506075382232666,0.38683822751045227,0.11430472135543823
57,0.4541357159614563,0.37967273592948914,0.10298256576061249,0.4010646343231201,0.34471333026885986,0.10055045783519745
58,0.44790446758270264,0.37433791160583496,0.10163987427949905,0.39233410358428955,0.33678358793258667,0.09999743849039078
59,0.4506627321243286,0.3780704736709595,0.1028824895620346,0.40673813223838806,0.3489377796649933,0.1015072762966156
60,0.4381803870201111,0.3689422607421875,0.09969637542963028,0.38702571392059326,0.3320288360118866,0.09725164622068405
61,0.4447246491909027,0.373284250497818,0.10109850019216537,0.39104241132736206,0.33556339144706726,0.09885627031326294
62,0.44159287214279175,0.3704849183559418,0.10061588883399963,0.40384674072265625,0.3467613160610199,0.1017109751701355
63,0.47430235147476196,0.3996063768863678,0.11483645439147949,0.4448152482509613,0.3834148347377777,0.1326119750738144
64,0.4681779742240906,0.3940187990665436,0.11075972020626068,0.4057559072971344,0.34969428181648254,0.10400231182575226
