epoch,loss,residual_loss,val_loss,val_residual_loss
0,0.10949301719665527,4.032980918884277,NA,NA
1,0.01618565246462822,0.6508547067642212,0.010042514652013779,0.32032185792922974
2,0.007395641878247261,0.2431633621454239,NA,NA
3,0.005626062396913767,0.1739703267812729,0.00734429806470871,0.2652421295642853
4,0.004581101704388857,0.1294396072626114,NA,NA
5,0.004292655736207962,0.11548405140638351,0.0036085001192986965,0.09254823625087738
6,0.0038654254749417305,0.0998467430472374,NA,NA
7,0.0039517865516245365,0.09625044465065002,0.0031824114266783,0.08386572450399399
8,0.003671748097985983,0.08756216615438461,NA,NA
9,0.0037126147653907537,0.0866675078868866,0.003019463736563921,0.07826108485460281
10,0.003613258246332407,0.08371016383171082,NA,NA
11,0.003616033587604761,0.08207140117883682,0.0031173729803413153,0.0782008022069931
12,0.0036946572363376617,0.08462652564048767,NA,NA
13,0.004368079826235771,0.11392519623041153,0.0034115598537027836,0.0805346816778183
14,0.010307298973202705,0.41214072704315186,NA,NA
15,0.004236027132719755,0.11751913279294968,0.003755910089239478,0.1334167867898941
16,0.0038497396744787693,0.09494049102067947,NA,NA
17,0.003633474698290229,0.08714224398136139,0.003136667888611555,0.07854117453098297
18,0.003698901506140828,0.08888757228851318,NA,NA
19,0.00357491965405643,0.08405706286430359,0.0032325254287570715,0.08221112936735153
20,0.0036539691500365734,0.08667144179344177,NA,NA
21,0.0036775933112949133,0.08444415777921677,0.003212251467630267,0.08203694224357605
22,0.003592363791540265,0.08252457529306412,NA,NA
23,0.003766851732507348,0.08470450341701508,0.003090937389060855,0.08160299062728882
24,0.003699961584061384,0.08467179536819458,NA,NA
25,0.003472281154245138,0.08115406334400177,0.0030926933977752924,0.0803971141576767
26,0.0035066530108451843,0.08084490895271301,NA,NA
27,0.003619058523327112,0.08157514780759811,0.003046624828130007,0.07450096309185028
28,0.003715659724548459,0.08655858039855957,NA,NA
29,0.003881400218233466,0.10230988264083862,0.003108438802883029,0.07117855548858643
30,0.003774861106649041,0.09892723709344864,NA,NA
31,0.0037317979149520397,0.09054688364267349,0.0031783762387931347,0.0844208151102066
32,0.003718371270224452,0.08708758652210236,NA,NA
33,0.003661307506263256,0.08707953989505768,0.003081365255638957,0.07339894026517868
34,0.0036414116621017456,0.08380117267370224,NA,NA
35,0.003580354852601886,0.08245380967855453,0.0032121501863002777,0.07793156802654266
36,0.003687892807647586,0.08525233715772629,NA,NA
