epoch,loss,res_only,state_only,val_loss,val_res_only,val_state_only
0,0.02296818047761917,0.018776608631014824,0.6040582656860352,0.014683161862194538,0.011246987618505955,0.2442578673362732
1,0.01503553707152605,0.011035982519388199,0.18825441598892212,0.01357185933738947,0.010198382660746574,0.18151092529296875
2,0.015079878270626068,0.011025660671293736,0.18265126645565033,0.013494984246790409,0.010119114071130753,0.19079937040805817
3,0.015190541744232178,0.011053226888179779,0.18502944707870483,0.013554946519434452,0.010156707838177681,0.17913207411766052
4,0.014963814057409763,0.010976091958582401,0.18241842091083527,0.01337509136646986,0.009976985864341259,0.17734269797801971
5,0.014698761515319347,0.010747873224318027,0.18062955141067505,0.013320127502083778,0.009962797164916992,0.1777641475200653
6,0.01518977526575327,0.01110529713332653,0.18625451624393463,0.01345494482666254,0.010049494914710522,0.17979493737220764
7,0.016377311199903488,0.012756077572703362,0.35359078645706177,0.010483251884579659,0.008391343057155609,0.19101013243198395
8,0.010430281981825829,0.008493936620652676,0.21940363943576813,0.007881345227360725,0.006549776531755924,0.15764428675174713
9,0.008344367146492004,0.006779244635254145,0.14913514256477356,0.006901492830365896,0.0057396613992750645,0.1335691660642624
10,0.007853000424802303,0.006377023179084063,0.13840828835964203,0.006773568689823151,0.005657761823385954,0.13077014684677124
11,0.007433624006807804,0.00605443911626935,0.13070979714393616,0.006652438081800938,0.005552117247134447,0.12920427322387695
12,0.007534321863204241,0.006118766497820616,0.13091517984867096,0.006596320774406195,0.005517645739018917,0.1285596489906311
13,0.00750164408236742,0.006089193746447563,0.12987001240253448,0.0067723956890404224,0.005647250916808844,0.13099077343940735
14,0.0075772530399262905,0.006164367310702801,0.13144412636756897,0.0067467158660292625,0.005639166571199894,0.13069289922714233
15,0.009930173866450787,0.008360762149095535,0.2721090316772461,0.007230727002024651,0.006058915983885527,0.1622985303401947
16,0.00833514891564846,0.006885922979563475,0.191645085811615,0.009763037785887718,0.008393274620175362,0.28988057374954224
17,0.006894610822200775,0.005684773437678814,0.13844366371631622,0.006055674981325865,0.005111970007419586,0.13751128315925598
18,0.006395407486706972,0.0052572679705917835,0.12380484491586685,0.005541504360735416,0.004673584830015898,0.11783260852098465
19,0.006120409816503525,0.005033394787460566,0.11824211478233337,0.005399648100137711,0.00456702196970582,0.11607809364795685
20,0.006269358564168215,0.005149622913450003,0.11993415653705597,0.005415000021457672,0.004579608328640461,0.1156127080321312
21,0.006196997128427029,0.005099036730825901,0.1196991503238678,0.005380119662731886,0.0045496150851249695,0.11542849242687225
22,0.0061692288145422935,0.0050754426047205925,0.11875174194574356,0.005427027121186256,0.004586079157888889,0.11586591601371765
23,0.008964210748672485,0.007562785409390926,0.24605467915534973,0.007265052758157253,0.00624897051602602,0.18357223272323608
24,0.007444991264492273,0.006175360642373562,0.174430713057518,0.006665449123829603,0.005624353885650635,0.16323870420455933
25,0.006036088801920414,0.004956986289471388,0.11409012973308563,0.005502333398908377,0.00467362254858017,0.12570862472057343
26,0.005702038761228323,0.004680030979216099,0.10723835974931717,0.004817766137421131,0.004079900681972504,0.10251414030790329
27,0.005541568156331778,0.004564317874610424,0.10368483513593674,0.004785123281180859,0.004058914724737406,0.09971731156110764
28,0.005562255159020424,0.004567909054458141,0.1043374314904213,0.004847276955842972,0.004097156226634979,0.10029340535402298
29,0.005515366327017546,0.004536086693406105,0.10352054983377457,0.0048500848934054375,0.004108021501451731,0.10091707110404968
30,0.005481155589222908,0.0045090545900166035,0.10322170704603195,0.004807605873793364,0.004066010005772114,0.09961430728435516
31,0.007674224674701691,0.00645909458398819,0.1976318061351776,0.006691360380500555,0.005748979281634092,0.18349798023700714
32,0.00687828054651618,0.0057256026193499565,0.15715688467025757,0.006956417579203844,0.005905731115490198,0.17571072280406952
33,0.005728134419769049,0.004671305883675814,0.10503987967967987,0.004869701340794563,0.004107009619474411,0.09738568216562271
34,0.0052510956302285194,0.004327922128140926,0.09514113515615463,0.004661043174564838,0.003942273557186127,0.09392809122800827
35,0.00514334999024868,0.004225922282785177,0.09355669468641281,0.00447465106844902,0.0037923860363662243,0.09003788977861404
36,0.005157478153705597,0.004253356717526913,0.09315399825572968,0.0044138492085039616,0.003747468115761876,0.08866912126541138
37,0.005166147369891405,0.004246391821652651,0.09140835702419281,0.004491256084293127,0.003799604019150138,0.08934693038463593
38,0.005139922257512808,0.004237058572471142,0.09417607635259628,0.004391847178339958,0.003734084079042077,0.08844555169343948
39,0.007305515930056572,0.006173967383801937,0.1922580897808075,0.006126749329268932,0.005269870162010193,0.14492559432983398
