epoch,loss,val_loss
0,2.0072221755981445,1.7539680004119873
1,2.3751637935638428,1.6858118772506714
2,2.4422924518585205,1.538398265838623
3,1.9605364799499512,1.4405752420425415
4,1.7042689323425293,1.3025661706924438
5,1.352931022644043,1.2841262817382812
6,1.2271482944488525,1.2011456489562988
7,1.1782729625701904,1.2184724807739258
8,1.3439106941223145,1.2125369310379028
9,1.2857539653778076,1.269972562789917
10,1.3832991123199463,1.192716121673584
11,1.173572301864624,1.2338612079620361
12,1.2340738773345947,1.2676222324371338
13,1.3838162422180176,1.2326158285140991
14,1.5954397916793823,1.269152045249939
15,1.6531068086624146,1.1932401657104492
16,1.4376312494277954,1.1009957790374756
17,1.1180379390716553,1.0422515869140625
18,1.2351974248886108,1.07454514503479
19,1.4111219644546509,0.961796224117279
20,1.0199356079101562,0.9617737531661987
21,1.1770308017730713,0.962043046951294
22,1.0101807117462158,0.9305333495140076
23,1.0672029256820679,0.9548979997634888
24,0.909255862236023,0.9412372708320618
25,0.9130297303199768,0.9121893048286438
26,0.9811917543411255,0.9154910445213318
27,0.927253007888794,0.8880087733268738
28,0.9862294793128967,0.9063248038291931
29,1.1722840070724487,1.0582060813903809
30,1.1622041463851929,1.0223761796951294
31,1.2286396026611328,0.9332538843154907
32,1.0476689338684082,0.8778793811798096
33,0.9200334548950195,0.8464628458023071
34,0.8501302003860474,0.8250948190689087
35,1.0969464778900146,0.8326706290245056
36,0.9297945499420166,0.8359373807907104
37,0.9759013652801514,0.8415433764457703
38,0.9049001336097717,0.7907138466835022
39,0.9886743426322937,0.7769119739532471
40,0.8550645112991333,0.8206323385238647
41,0.8579784631729126,0.8261932134628296
42,0.832551896572113,0.8245287537574768
43,1.0843889713287354,0.8307653665542603
44,0.8550525903701782,0.8618422150611877
45,1.3018757104873657,0.9472648501396179
46,1.0238890647888184,0.888187825679779
47,0.9436204433441162,0.9253944754600525
48,0.9144638180732727,0.7904199957847595
49,0.8450320363044739,0.824621319770813
50,0.8049314022064209,0.7758693695068359
51,0.7495803833007812,0.7710347175598145
52,0.9001957178115845,0.7830865383148193
53,0.730448842048645,0.7187647819519043
54,0.8574388027191162,0.77448970079422
55,0.770427405834198,0.736333966255188
56,0.7595914602279663,0.716090738773346
57,0.8215296864509583,0.7327496409416199
58,0.92915940284729,0.7338570952415466
59,0.8775960803031921,0.9459441900253296
60,0.8636065721511841,0.9490298628807068
61,0.9013922810554504,0.910535991191864
62,0.8141589760780334,0.7791444063186646
63,0.8551703691482544,0.7393604516983032
64,0.7858705520629883,0.7839322090148926
65,0.8293319940567017,0.7295640110969543
66,0.7248473763465881,0.7550180554389954
67,0.868800938129425,0.7244499921798706
68,0.6755731105804443,0.7059474587440491
69,0.8518089056015015,0.6902288794517517
70,0.9209463596343994,0.7336123585700989
71,0.8790116906166077,0.725357174873352
72,0.6779893636703491,0.707183301448822
73,0.8963412642478943,0.7021887898445129
74,0.6878522634506226,0.9276756048202515
75,1.016339659690857,0.7775735855102539
76,0.9142531752586365,0.6138865351676941
77,0.6934168934822083,0.7460752725601196
78,0.7305294275283813,0.7134373188018799
79,0.7905334234237671,0.6472163796424866
80,0.743348240852356,0.6950546503067017
81,0.7878527641296387,0.6764432191848755
82,1.053388237953186,0.6816525459289551
83,0.6780800223350525,0.6264908313751221
84,0.8921028971672058,0.6818274855613708
85,0.7785323262214661,0.6540837287902832
86,0.6362250447273254,0.6751384735107422
87,0.8887879848480225,0.6015101075172424
88,0.7682033181190491,0.6829717755317688
89,0.8700304627418518,0.7635483741760254
90,0.8484224081039429,0.6945689916610718
91,0.8278496265411377,0.8136633634567261
92,0.7091081142425537,0.7539461255073547
93,0.7699489593505859,0.7402326464653015
94,0.8318971991539001,0.6786608099937439
