epoch,loss,residual_loss,val_loss,val_residual_loss
0,0.06727666407823563,2.1420912742614746,NA,NA
1,0.01530674658715725,0.18990598618984222,0.013784217648208141,0.1817014515399933
2,0.015219353139400482,0.18080854415893555,NA,NA
3,0.015118191950023174,0.17783640325069427,0.013690167106688023,0.18010957539081573
4,0.015062500722706318,0.17675024271011353,NA,NA
5,0.015044952742755413,0.17774304747581482,0.013692094944417477,0.17611491680145264
6,0.015033009462058544,0.17745833098888397,NA,NA
7,0.01660131849348545,0.27442997694015503,0.014141766354441643,0.1887046992778778
8,0.015454168431460857,0.2324347048997879,NA,NA
9,0.012640832923352718,0.20604752004146576,0.00903081800788641,0.17539136111736298
10,0.009281745180487633,0.16102582216262817,NA,NA
11,0.008780882693827152,0.15302595496177673,0.007383076008409262,0.14688481390476227
12,0.008656799793243408,0.15067856013774872,NA,NA
13,0.008657971397042274,0.15256667137145996,0.00736055476590991,0.14739476144313812
14,0.008668865077197552,0.1525953710079193,NA,NA
15,0.010544545948505402,0.25857532024383545,0.008336151950061321,0.1987515091896057
16,0.008733497001230717,0.1976100355386734,NA,NA
17,0.007017394527792931,0.15322183072566986,0.006248990539461374,0.16400574147701263
18,0.00657996442168951,0.14297086000442505,NA,NA
19,0.006402736064046621,0.13889510929584503,0.005434766411781311,0.13092565536499023
20,0.006420200690627098,0.13679154217243195,NA,NA
21,0.006377703510224819,0.137195885181427,0.005354663822799921,0.13106708228588104
22,0.006377889309078455,0.1374349296092987,NA,NA
23,0.008668717928230762,0.22656190395355225,0.006269047036767006,0.1551283746957779
24,0.0076441033743321896,0.18594563007354736,NA,NA
25,0.006385916844010353,0.1446244716644287,0.005506149027496576,0.13627852499485016
26,0.006025597453117371,0.13470770418643951,NA,NA
27,0.005978539120405912,0.13274018466472626,0.005088726989924908,0.12524142861366272
28,0.005900454707443714,0.1312839388847351,NA,NA
29,0.005928531754761934,0.1312616914510727,0.0050624157302081585,0.1260342001914978
30,0.005902285687625408,0.13073304295539856,NA,NA
31,0.0077775148674845695,0.20281139016151428,0.0072071244940161705,0.21482247114181519
32,0.007232051342725754,0.17704513669013977,NA,NA
