epoch,loss,res_only,state_only,val_loss,val_res_only,val_state_only
0,0.02572312019765377,0.021251313388347626,0.6845300793647766,0.016115577891469002,0.01227995753288269,0.2576233744621277
1,0.015820104628801346,0.011628396809101105,0.1942860633134842,0.015017981640994549,0.011107683181762695,0.19944190979003906
2,0.01596025377511978,0.011685914359986782,0.19410401582717896,0.014540891163051128,0.010729464702308178,0.19458061456680298
3,0.01554957590997219,0.011379669420421124,0.18481628596782684,0.0146600641310215,0.010816795751452446,0.18832021951675415
4,0.015721825882792473,0.011541077867150307,0.1887606829404831,0.01458091288805008,0.010751710273325443,0.1885499209165573
5,0.015801234170794487,0.011585097759962082,0.19088222086429596,0.0144931236281991,0.010689950548112392,0.18723107874393463
6,0.015737418085336685,0.011527415364980698,0.18974055349826813,0.014510256238281727,0.010708462446928024,0.1892658919095993
7,0.017329389229416847,0.013170347549021244,0.33698025345802307,0.014170713722705841,0.010382818058133125,0.21329361200332642
8,0.013902053236961365,0.010290347971022129,0.2646912932395935,0.009694154374301434,0.007945054210722446,0.24268291890621185
9,0.008839835412800312,0.007028025109320879,0.15766707062721252,0.007305428385734558,0.00597226619720459,0.14760957658290863
10,0.008109742775559425,0.006522195413708687,0.14517705142498016,0.006902866531163454,0.00567263551056385,0.14180110394954681
11,0.007787787355482578,0.006276262924075127,0.13927243649959564,0.006855873391032219,0.00563660217449069,0.14072273671627045
12,0.0077601587399840355,0.0062141199596226215,0.14041614532470703,0.006746251601725817,0.005541537422686815,0.13811340928077698
13,0.007851281203329563,0.006311998702585697,0.14049670100212097,0.00676710344851017,0.005555754993110895,0.13837295770645142
14,0.007847648113965988,0.006299915257841349,0.13829508423805237,0.006770574953407049,0.005559014156460762,0.13842825591564178
15,0.009872080758213997,0.008230505511164665,0.2668185234069824,0.007749939803034067,0.006558654364198446,0.2143193930387497
16,0.007945574820041656,0.006550061982125044,0.19247683882713318,0.006717325188219547,0.005755958147346973,0.1883116513490677
17,0.006188643630594015,0.005066476762294769,0.12459243088960648,0.005310320295393467,0.004452346824109554,0.1221422478556633
18,0.005810727830976248,0.004737852141261101,0.10926225781440735,0.00496135326102376,0.004176795948296785,0.11193586140871048
19,0.005579040385782719,0.004566842690110207,0.10576923191547394,0.004713385831564665,0.003974042367190123,0.10398272424936295
20,0.005630008410662413,0.004597111605107784,0.10426416993141174,0.004843538161367178,0.004078432451933622,0.1061871126294136
21,0.005589252803474665,0.004573034588247538,0.10503782331943512,0.004789299331605434,0.0040337261743843555,0.10511450469493866
22,0.005681341048330069,0.004630299285054207,0.1063656359910965,0.004804579541087151,0.004048176109790802,0.10553690791130066
23,0.008239181712269783,0.006975335069000721,0.2397093027830124,0.006666163448244333,0.0056418776512146,0.18750505149364471
24,0.006651155650615692,0.005572451278567314,0.17099447548389435,0.0056880805641412735,0.004827884025871754,0.1634567379951477
25,0.005347072146832943,0.004378995392471552,0.10334914922714233,0.004522036761045456,0.00383567763492465,0.10071828961372375
26,0.005060303490608931,0.004142747726291418,0.09430939704179764,0.00418988149613142,0.0035502719692885876,0.0906364843249321
27,0.004863479174673557,0.003995447885245085,0.0888674259185791,0.00407857820391655,0.00346923153847456,0.08870553970336914
28,0.004872252233326435,0.004006628412753344,0.08912936598062515,0.004005009774118662,0.0034101277124136686,0.08802606165409088
29,0.004861502908170223,0.0039990670047700405,0.08958951383829117,0.004026941955089569,0.0034233590122312307,0.0878206267952919
30,0.004760466516017914,0.003926226403564215,0.08897866308689117,0.004108562599867582,0.0034893276169896126,0.08913125097751617
31,0.0069585759192705154,0.00584396393969655,0.18429073691368103,0.005775038618594408,0.004919538740068674,0.1638057678937912
32,0.006029199343174696,0.005005063023418188,0.1420850306749344,0.005923993419855833,0.005092922132462263,0.1685926467180252
33,0.004843842703849077,0.003985435236245394,0.09075523167848587,0.00405836058780551,0.0034454227425158024,0.0873822271823883
34,0.004513073712587357,0.003716076258569956,0.08013071864843369,0.0038213192019611597,0.0032547160517424345,0.08098016679286957
35,0.00447284709662199,0.0036815160419791937,0.07867775857448578,0.003713382175192237,0.003168782452121377,0.07855042815208435
36,0.00446742121130228,0.003676223335787654,0.07865690439939499,0.0038133489433676004,0.003243151819333434,0.07950036227703094
37,0.004452832043170929,0.0036727674305438995,0.0792657658457756,0.0037727337330579758,0.003212603274732828,0.07894672453403473
38,0.004398820456117392,0.003631186205893755,0.07905226200819016,0.0037412464153021574,0.003191261785104871,0.07860685884952545
39,0.006579900160431862,0.0055678412318229675,0.1847926825284958,0.005110540892928839,0.0043967487290501595,0.14015927910804749
40,0.0057461983524262905,0.004812689032405615,0.14143748581409454,0.004550517536699772,0.0038602547720074654,0.10691327601671219
41,0.004567169118672609,0.0037418287247419357,0.08131636679172516,0.003639077302068472,0.003098217071965337,0.07684614509344101
42,0.004223110154271126,0.003489644732326269,0.0752255842089653,0.003554591676220298,0.00302988663315773,0.07507358491420746
43,0.004257568158209324,0.0034852030221372843,0.07463177293539047,0.0035219884011894464,0.003003602847456932,0.0737120732665062
44,0.0042265369556844234,0.003483343869447708,0.07413791120052338,0.0035329449456185102,0.0030109495855867863,0.07378983497619629
45,0.004193455912172794,0.0034599576611071825,0.07426110655069351,0.0035125568974763155,0.0029920001979917288,0.0734698697924614
46,0.004240239039063454,0.0034866060595959425,0.07456998527050018,0.003496665507555008,0.002984567079693079,0.07349580526351929
47,0.00588728254660964,0.004979658871889114,0.15863651037216187,0.0049816276878118515,0.004187243990600109,0.12405537068843842
48,0.005347562953829765,0.004437238443642855,0.12261474132537842,0.004777401220053434,0.004082466475665569,0.11881543695926666
49,0.004323009867221117,0.003550795605406165,0.07784634828567505,0.0035478216595947742,0.002996640745550394,0.07155539095401764
50,0.004135160706937313,0.0033653995487838984,0.06951404362916946,0.0033535542897880077,0.00286418991163373,0.06808467954397202
51,0.004021814558655024,0.003314647125080228,0.06840091198682785,0.003335986053571105,0.002845297334715724,0.06723146140575409
52,0.004057032987475395,0.0033337101340293884,0.06817567348480225,0.0032925899140536785,0.00281478650867939,0.06738564372062683
53,0.0040536909364163876,0.0033423651475459337,0.06877007335424423,0.003255378222092986,0.002780894050374627,0.06656690686941147
54,0.003961382433772087,0.0032713348045945168,0.0671289786696434,0.0033123609609901905,0.0028262732084840536,0.06708364933729172
55,0.005595823749899864,0.004712823778390884,0.14727111160755157,0.004191877786070108,0.0035228391643613577,0.09453180432319641
56,0.004999622702598572,0.004181500989943743,0.11765623092651367,0.004178116098046303,0.0035948706790804863,0.10892133414745331
57,0.004076041746884584,0.0033607592340558767,0.07226446270942688,0.0032580066472291946,0.0027869394980371,0.0689404308795929
58,0.003912822343409061,0.0032012909650802612,0.06621190905570984,0.003198775928467512,0.0027246742974966764,0.06448149681091309
59,0.003837620373815298,0.0031741661950945854,0.06473106890916824,0.0032010404393076897,0.00273185595870018,0.06401205062866211
60,0.0038854903541505337,0.00320684933103621,0.06509710848331451,0.0031600482761859894,0.002697497606277466,0.06344009935855865
61,0.0038851206190884113,0.0031898764427751303,0.06514260917901993,0.003148504300042987,0.0026876204647123814,0.06311922520399094
62,0.0038555206265300512,0.0031761566642671824,0.063959501683712,0.0031857192516326904,0.002717828145250678,0.06348736584186554
63,0.0053391484543681145,0.004506992641836405,0.1386966109275818,0.0044558108784258366,0.003845276776701212,0.12654544413089752
64,0.004883275367319584,0.004051370546221733,0.10911295562982559,0.004437810741364956,0.0038585138972848654,0.1287136822938919
65,0.003976368810981512,0.003294450929388404,0.07035879045724869,0.003170449286699295,0.0027134150732308626,0.06375919282436371
66,0.003818102180957794,0.0031549236737191677,0.0633608028292656,0.0031731785275042057,0.0027064699679613113,0.06246342882514
67,0.0038184949662536383,0.0031152814626693726,0.06276644021272659,0.003089386969804764,0.0026400068309158087,0.06057858467102051
68,0.003765438450500369,0.003116116626188159,0.062237609177827835,0.003094307379797101,0.0026467754505574703,0.06050007790327072
69,0.0037476324941962957,0.003101614536717534,0.06163259968161583,0.003100448986515403,0.002650163834914565,0.060380201786756516
70,0.0037696342915296555,0.0031165245454758406,0.0626172423362732,0.0030823841225355864,0.0026379849296063185,0.060537442564964294
71,0.005209846887737513,0.0044540707021951675,0.14747357368469238,0.003987552598118782,0.00342542608268559,0.10006872564554214
72,0.0045023346319794655,0.0037799756973981857,0.10383550822734833,0.0040503754280507565,0.003426890354603529,0.09741323441267014
73,0.003717932151630521,0.0030670100823044777,0.06463204324245453,0.0031251246109604836,0.0026749763637781143,0.0618814192712307
74,0.0035171229392290115,0.002917659003287554,0.05858298018574715,0.0029789714608341455,0.002551416167989373,0.05766337737441063
75,0.003516168799251318,0.0029161940328776836,0.0580022968351841,0.0030259874183684587,0.002580967266112566,0.05724980682134628
76,0.0034681896213442087,0.0028712169732898474,0.057525161653757095,0.0029598649125546217,0.0025337489787489176,0.05674562230706215
77,0.003499550512060523,0.0029052123427391052,0.058072809129953384,0.002987449523061514,0.002555507468059659,0.05707984045147896
78,0.003500578459352255,0.0029094091150909662,0.0583796501159668,0.0029577116947621107,0.002532567596063018,0.0568055585026741
79,0.0053088851273059845,0.004528428427875042,0.15055575966835022,0.003834789153188467,0.0032770668622106314,0.09180603921413422
80,0.0043873912654817104,0.0036857696250081062,0.10308369249105453,0.004465402569621801,0.0039333924651145935,0.14640066027641296
81,0.0036506555043160915,0.003024820936843753,0.062364041805267334,0.0030124930199235678,0.0025665047578513622,0.05597575381398201
82,0.0034586612600833178,0.0028652725741267204,0.05632795765995979,0.0029085446149110794,0.0024908047635108232,0.05440046265721321
83,0.0034649092704057693,0.0028740447014570236,0.05587010085582733,0.0028956891037523746,0.002476345282047987,0.05372662469744682
84,0.003931604325771332,0.003248095978051424,0.06230945885181427,0.0029353112913668156,0.0025118859484791756,0.054024115204811096
85,0.003921926952898502,0.003248860826715827,0.06220008805394173,0.0028828138019889593,0.0024679400958120823,0.05339288339018822
86,0.003881081473082304,0.003211262170225382,0.061509761959314346,0.0028821469750255346,0.002467252779752016,0.05319928005337715
87,0.0049399868585169315,0.004151178989559412,0.11442425847053528,0.0038310836534947157,0.0032850783318281174,0.08240284025669098
88,0.004602605476975441,0.003846406005322933,0.09887873381376266,0.003293265588581562,0.0028059843461960554,0.06687459349632263
89,0.003920318558812141,0.0032400735653936863,0.06418172270059586,0.0029487356077879667,0.002526240423321724,0.05375472828745842
90,0.0038241250440478325,0.0031610005535185337,0.05944084748625755,0.0029065096750855446,0.0024811201728880405,0.052838001400232315
91,0.0038385922089219093,0.0031746465247124434,0.06026221439242363,0.0028666038997471333,0.002450239146128297,0.052030183374881744
92,0.00380612351000309,0.0031474283896386623,0.05915691331028938,0.0028714798390865326,0.0024534359108656645,0.052146416157484055
