epoch,loss,residual_loss,val_loss,val_residual_loss
0,0.35409772396087646,0.7898046970367432,0.10354559123516083,0.25571733713150024
1,0.1387488842010498,0.3084684908390045,0.08743517100811005,0.20862483978271484
2,0.08998651802539825,0.20027795433998108,0.06393750756978989,0.14759568870067596
3,0.06689043343067169,0.14506545662879944,0.055803440511226654,0.13113930821418762
4,0.055143650621175766,0.11849471181631088,0.04583996906876564,0.10511039197444916
5,0.04858316481113434,0.10357185453176498,0.05459161847829819,0.12636685371398926
6,0.04075121879577637,0.08444949239492416,0.03287481144070625,0.07046940177679062
7,0.03457155078649521,0.07002858817577362,0.028180059045553207,0.057931266725063324
8,0.03193369135260582,0.06435360759496689,0.031011033803224564,0.06559021025896072
9,0.03265722095966339,0.06622567772865295,0.03410209342837334,0.074482262134552
10,0.027959633618593216,0.05391896516084671,0.025602517649531364,0.05310522019863129
11,0.027849912643432617,0.05419206991791725,0.03460182249546051,0.07578393816947937
12,0.02738107554614544,0.05242706462740898,0.02285521849989891,0.04406736046075821
13,0.026586147025227547,0.05098958685994148,0.028069937601685524,0.05792931467294693
14,0.02499496005475521,0.04795905575156212,0.02448788844048977,0.05157030373811722
15,0.024854905903339386,0.046635087579488754,0.03076334297657013,0.06702442467212677
16,0.025335989892482758,0.04878413304686546,0.026804925873875618,0.055469609797000885
17,0.02346654422581196,0.043846070766448975,0.02324172854423523,0.04632386192679405
18,0.022624481469392776,0.04236696660518646,0.02112790383398533,0.04124458134174347
19,0.02181786485016346,0.03998598828911781,0.02164890430867672,0.041523486375808716
20,0.023116396740078926,0.04347507655620575,0.023440947756171227,0.04626857489347458
21,0.023123161867260933,0.04409552738070488,0.02092107944190502,0.04009942710399628
22,0.02206890471279621,0.041293997317552567,0.022155050188302994,0.04430435597896576
23,0.022298917174339294,0.04174992814660072,0.023369593545794487,0.046674489974975586
24,0.023142442107200623,0.04401744529604912,0.019753511995077133,0.03763577714562416
25,0.021814942359924316,0.040871016681194305,0.020025432109832764,0.03774802386760712
26,0.022047070786356926,0.041107021272182465,0.021795963868498802,0.04162747040390968
27,0.022688427940011024,0.041697535663843155,0.02405502460896969,0.05104277282953262
28,0.021555429324507713,0.039581842720508575,0.02047843486070633,0.03816976025700569
29,0.022296098992228508,0.04174251854419708,0.021390775218605995,0.040978580713272095
30,0.021762873977422714,0.040394607931375504,0.0204277615994215,0.04178285226225853
31,0.02097325213253498,0.03879829868674278,0.017811298370361328,0.03220675140619278
32,0.020494898781180382,0.037809524685144424,0.020494764670729637,0.04004672169685364
33,0.020717499777674675,0.03816594183444977,0.024303583428263664,0.050949469208717346
34,0.020979713648557663,0.038249723613262177,0.01959700882434845,0.0368780754506588
35,0.021528929471969604,0.03971129283308983,0.020516561344265938,0.0407584086060524
36,0.01973511464893818,0.035803258419036865,0.021713603287935257,0.04272904619574547
37,0.019411638379096985,0.0347435437142849,0.02360798604786396,0.04846741631627083
38,0.019287774339318275,0.03490684553980827,0.021896647289395332,0.04669953137636185
39,0.018696988001465797,0.03425250202417374,0.019942210987210274,0.04016667976975441
40,0.018712593242526054,0.03474581241607666,0.020947890356183052,0.04531855881214142
41,0.01908949762582779,0.035373441874980927,0.01808946207165718,0.03672304376959801
42,0.01766671985387802,0.03252708539366722,0.01892063394188881,0.04069679230451584
43,0.01686885952949524,0.03079160302877426,0.019553015008568764,0.04076358675956726
