epoch,loss,res_kge,res_nnse,res_only,res_pearson_coeff,state_kge,state_nnse,state_only,state_pearson_coeff,val_loss,val_res_kge,val_res_nnse,val_res_only,val_res_pearson_coeff,val_state_kge,val_state_nnse,val_state_only,val_state_pearson_coeff
0,0.059253815561532974,-inf,0.007688989397138357,0.05305619537830353,0.032005518674850464,-1150988416.0,0.0005766591057181358,2.2752130031585693,0.03050767444074154,0.022465940564870834,-inf,0.008927061222493649,0.018590500578284264,0.04845219850540161,-1555.6011962890625,0.00044306277413852513,0.7357752919197083,-0.02214113064110279
1,0.01658462919294834,-inf,0.009571084752678871,0.012382082641124725,0.09930198639631271,-538.43310546875,0.002260881010442972,0.2832682728767395,0.10815811157226562,0.013667873106896877,-inf,0.00959194079041481,0.010209379717707634,0.12280905991792679,-122.35488891601562,0.0034600503277033567,0.18768669664859772,0.19473762810230255
2,0.01531719509512186,-inf,0.009619656018912792,0.011177634820342064,0.12713013589382172,-266.740234375,0.0030053856316953897,0.21178461611270905,0.16197064518928528,0.013733239844441414,-inf,0.009585627354681492,0.010300818830728531,0.14884430170059204,-186.08758544921875,0.003183354390785098,0.20409736037254333,0.13339105248451233
3,0.014839475043118,-inf,0.00964784063398838,0.010763333179056644,0.1573881357908249,-102.13662719726562,0.0032314425334334373,0.19357456266880035,0.22241659462451935,0.01342412456870079,-inf,0.00961125735193491,0.009988413192331791,0.18008263409137726,-87.54456329345703,0.0035358411259949207,0.18129800260066986,0.24493172764778137
4,0.014821715652942657,-inf,0.009632212109863758,0.01064801961183548,0.18030814826488495,-461.7870178222656,0.0033192625269293785,0.1886919140815735,0.24311816692352295,0.013583594933152199,-inf,0.009643856436014175,0.010116416029632092,0.1996365338563919,-71.7023696899414,0.003636132925748825,0.1800404042005539,0.26433998346328735
5,0.014837423339486122,-inf,0.009650356136262417,0.010666171088814735,0.19633224606513977,-130.2857208251953,0.003284857841208577,0.18969519436359406,0.26015523076057434,0.013308712281286716,-inf,0.009631332010030746,0.009882960468530655,0.2070530503988266,-63.75482940673828,0.0035869681742042303,0.1787964403629303,0.2979755103588104
6,0.014613468199968338,-inf,0.009663628414273262,0.010528597980737686,0.20305898785591125,-104.57213592529297,0.003263917053118348,0.18709319829940796,0.27321699261665344,0.01325143314898014,-inf,0.009605013765394688,0.009850672446191311,0.21312488615512848,-64.31378936767578,0.0033399658277630806,0.18608279526233673,0.2879488468170166
7,0.014595150016248226,-inf,0.009653319604694843,0.010487924329936504,0.2079516500234604,-67.79669952392578,0.003275649156421423,0.18611624836921692,0.2820230722427368,0.013211812824010849,-inf,0.00962865725159645,0.00982418842613697,0.21443241834640503,-61.96651077270508,0.003480643732473254,0.18093232810497284,0.3061974346637726
8,0.014821846969425678,-inf,0.009661916643381119,0.010658059269189835,0.2122514843940735,-866883.6875,0.0033216853626072407,0.18880128860473633,0.2817852795124054,0.013190758414566517,-inf,0.009624713100492954,0.009777299128472805,0.21818700432777405,-62.236541748046875,0.0035065319389104843,0.17858217656612396,0.307754784822464
9,0.014842336066067219,-inf,0.009657470509409904,0.010683679953217506,0.214500293135643,-52.25871658325195,0.0033041101414710283,0.18734107911586761,0.28157180547714233,0.01341864001005888,-inf,0.009648334234952927,0.009973972104489803,0.2186110019683838,-62.89047622680664,0.0034307343885302544,0.18499520421028137,0.30367252230644226
10,0.014478933997452259,-inf,0.009671276435256004,0.010431108064949512,0.2115536481142044,-697140.8125,0.0033474063966423273,0.18256472051143646,0.29490306973457336,0.013453406281769276,-inf,0.009630898013710976,0.009980334900319576,0.2191205769777298,-63.41262435913086,0.003508297959342599,0.18190094828605652,0.3005290627479553
11,0.014609135687351227,-inf,0.009655091911554337,0.010514033026993275,0.20992304384708405,-77.38341522216797,0.0033150631934404373,0.18593057990074158,0.2983831465244293,0.013405922800302505,-inf,0.009625923819839954,0.009954167529940605,0.21932192146778107,-63.60337448120117,0.0034705055877566338,0.1833871304988861,0.30143165588378906
12,0.014602052979171276,-inf,0.009665876626968384,0.010519206523895264,0.210905984044075,-48.56901168823242,0.0033117905259132385,0.1858498752117157,0.29125455021858215,0.013352437876164913,-inf,0.009621567092835903,0.009913208894431591,0.21987934410572052,-69.70628356933594,0.003417042549699545,0.1837357133626938,0.3015514612197876
13,0.01438547670841217,-inf,0.009669693186879158,0.01042252592742443,0.21308794617652893,-45.02641677856445,0.003286174265667796,0.1871664673089981,0.2775568962097168,0.013596261851489544,-inf,0.009655557572841644,0.01011608261615038,0.2216566652059555,-64.23915100097656,0.0035420977510511875,0.18426276743412018,0.30193254351615906
14,0.015179823152720928,-inf,0.009686825796961784,0.010972270742058754,0.2297074794769287,-252.59161376953125,0.0029833971057087183,0.21310639381408691,0.2107321172952652,0.013838325627148151,-inf,0.009656783193349838,0.010336074978113174,0.24671712517738342,-168.78887939453125,0.00261509558185935,0.23891210556030273,0.17038148641586304
15,0.017404165118932724,-inf,0.009490403346717358,0.013126804493367672,0.06325723975896835,-530.5857543945312,0.002176612848415971,0.3356288969516754,0.08159839361906052,0.013371139764785767,-inf,0.00974220409989357,0.009943823330104351,0.15536709129810333,-123.65630340576172,0.003380830865353346,0.19267916679382324,0.17872196435928345
