epoch,loss,res_kge,res_nnse,res_only,res_pearson_coeff,state_kge,state_nnse,state_only,state_pearson_coeff,val_loss,val_res_kge,val_res_nnse,val_res_only,val_res_pearson_coeff,val_state_kge,val_state_nnse,val_state_only,val_state_pearson_coeff
0,258510323712.0,-inf,6.271945243436876e-15,231940063232.0,-0.004532398656010628,-109837782351872.0,1.0985728275895025e-15,537144852480.0,0.015737367793917656,1.2722779512405396,-inf,1.2867669283878058e-05,1.0507073402404785,-0.007274172268807888,-181442.28125,5.970061067728238e-08,54.17741775512695,0.004900288302451372
1,7526.34423828125,-inf,9.041824634934553e-14,6167.4814453125,-0.006356759928166866,-473293536.0,1.3561969879364796e-14,62762.11328125,0.015729455277323723,1.0375028848648071,-inf,2.0479978047660552e-05,0.8548784852027893,-0.006929493509232998,-151046.40625,9.02715768802409e-08,45.29000473022461,0.0034718955866992474
2,3979.18896484375,-inf,2.905052771690758e-13,3256.10888671875,-0.00801556371152401,-272870176.0,4.060475032922027e-14,35318.93359375,0.02076234109699726,0.915618896484375,-inf,2.6110370527021587e-05,0.7582632303237915,-0.00483699282631278,-133917.84375,1.0878425626970056e-07,40.829219818115234,0.009622937999665737
3,2802.425048828125,-inf,5.77943509022516e-13,2300.683349609375,-0.007553728297352791,-403333632.0,7.648814578670865e-14,25773.4765625,0.018971258774399757,0.8478409647941589,-inf,3.0447812605416402e-05,0.7024639248847961,-0.004057527054101229,-123677.6484375,1.2628838419459498e-07,38.30781173706055,0.004061776679009199
4,2258.4794921875,-inf,8.919342586559409e-13,1846.8336181640625,-0.007905171252787113,-189934672.0,1.1229249274142747e-13,21143.771484375,0.024505628272891045,0.8039247989654541,-inf,3.5218530683778226e-05,0.6632691621780396,-0.002885539783164859,-119776.25,1.4859523389532114e-07,36.47127914428711,6.276386557146907e-05
5,1957.06298828125,-inf,1.2088871570448134e-12,1607.7611083984375,-0.00491286301985383,-122355664.0,1.507813513802747e-13,18707.380859375,0.02127629704773426,0.7663699984550476,-inf,3.9222504710778594e-05,0.6334459781646729,-0.0013013964053243399,-114498.5078125,1.5665304431422555e-07,35.0068473815918,0.006882209796458483
6,1753.557861328125,-inf,1.5240175657918464e-12,1439.8077392578125,-0.006165831349790096,-1362682839040.0,1.837706961431429e-13,16959.0625,0.022525731474161148,0.74588942527771,-inf,4.1073373722610995e-05,0.6167787909507751,-0.001972731202840805,-109786.5078125,1.65938743634797e-07,34.1998291015625,0.007110262289643288
7,1634.23583984375,-inf,1.80030155279981e-12,1334.65478515625,-0.005764439702033997,-283129632.0,2.157592816432255e-13,15838.775390625,0.018351828679442406,0.7314990758895874,-inf,4.3027393985539675e-05,0.60396409034729,-0.0010162795661017299,-110499.359375,1.7412506281289097e-07,33.58312225341797,0.003204372711479664
8,1523.4658203125,-inf,2.043590774034043e-12,1251.0106201171875,-0.006962497718632221,-159138336.0,2.3855971451741675e-13,14927.70703125,0.021832183003425598,0.7135095000267029,-inf,4.6898807340767235e-05,0.5888996720314026,-6.805903103668243e-05,-105668.921875,1.8392036338354956e-07,32.77278137207031,0.013465327210724354
9,1474.6512451171875,-inf,2.15329100036743e-12,1208.9984130859375,-0.0050536938942968845,-274500704.0,2.5277037949723857e-13,14485.2314453125,0.023780502378940582,0.710805356502533,-inf,4.586002614814788e-05,0.5875685214996338,-0.00015114725101739168,-103180.78125,1.831992051393172e-07,32.78782272338867,0.0046337139792740345
10,1432.905029296875,-inf,2.3099612500576683e-12,1178.189208984375,-0.008447466418147087,-499579968.0,2.645098766754228e-13,14190.4306640625,0.026478920131921768,0.7080891132354736,-inf,4.749776053358801e-05,0.5834406018257141,-0.00043362611904740334,-104246.6875,1.9426009600920224e-07,32.62238311767578,-3.194973396603018e-05
11,1394.4549560546875,-inf,2.446545136619571e-12,1147.391357421875,-0.00639435276389122,-1079272210432.0,2.793343627151973e-13,13833.17578125,0.024471325799822807,0.6974639296531677,-inf,4.626615918823518e-05,0.5785331726074219,-0.00046437312266789377,-99559.0703125,1.8031248316674464e-07,32.344444274902344,0.005171308293938637
12,1338.9866943359375,-inf,2.6125074326088793e-12,1101.3226318359375,-0.005108794197440147,-85767968.0,2.9330100089104694e-13,13332.5673828125,0.022666573524475098,0.6930456757545471,-inf,4.948599962517619e-05,0.5729825496673584,0.001234841300174594,-103447.3828125,1.9057391398291657e-07,32.03887176513672,0.008423807099461555
13,1332.4168701171875,-inf,2.7277123702124095e-12,1090.208251953125,-0.008253125473856926,-109391688.0,3.21533408622135e-13,13208.671875,0.01991690881550312,0.6946476101875305,-inf,4.861119305132888e-05,0.573320209980011,0.00027547197532840073,-100155.2890625,1.9721456112620217e-07,32.115806579589844,0.0027584468480199575
14,1307.0435791015625,-inf,2.8288916348317983e-12,1069.18212890625,-0.0071342806331813335,-82018336.0,3.2997245886200177e-13,12977.1337890625,0.017782533541321754,0.6860058903694153,-inf,4.899438135907985e-05,0.5684487819671631,0.00045182069879956543,-98478.953125,1.8766722575946915e-07,31.804296493530273,0.009164645336568356
15,1296.5576171875,-inf,2.9125720932277055e-12,1061.564208984375,-0.007597899064421654,-88718264.0,3.328367312663283e-13,12881.125,0.020792121067643166,0.6833797097206116,-inf,5.138388223713264e-05,0.5644371509552002,0.0013207473093643785,-100405.7109375,2.000705023874616e-07,31.58740234375,0.011386359110474586
16,1256.1181640625,-inf,3.0992068720397947e-12,1033.33740234375,-0.00563031155616045,-57594188.0,3.4012294933619125e-13,12595.6728515625,0.020061707124114037,0.6792020797729492,-inf,5.1987084589200094e-05,0.560068666934967,0.0009993090061470866,-101116.828125,2.0866640682015714e-07,31.429288864135742,0.0032751199323683977
17,1159.9378662109375,-inf,3.6552870105732715e-12,952.628173828125,-0.0073594991117715836,-55629709312.0,3.9585912672834844e-13,11730.1826171875,0.021273251622915268,0.6526880264282227,-inf,5.556102769332938e-05,0.5391348600387573,0.002224303549155593,-93844.5234375,2.187372700745982e-07,30.381847381591797,0.0019923588261008263
