epoch,loss,res_only,res_pearson_coeff,state_only,state_pearson_coeff,val_loss,val_res_only,val_res_pearson_coeff,val_state_only,val_state_pearson_coeff
0,0.23653392493724823,0.22134190797805786,nan,11.022895812988281,-inf,0.025413822382688522,0.02210824377834797,nan,0.9304113388061523,inf
1,0.015240674838423729,0.012300029397010803,nan,0.31758981943130493,171942.359375,0.011111595667898655,0.009069106541574001,nan,0.22049374878406525,inf
2,0.01231535617262125,0.009892222471535206,nan,0.22413712739944458,312713.15625,0.010598531924188137,0.008626830764114857,nan,0.19859258830547333,inf
3,0.011266989633440971,0.009031700901687145,nan,0.20123443007469177,560424.875,0.009865399450063705,0.008074484765529633,nan,0.1963125467300415,inf
4,0.010793708264827728,0.008689065463840961,nan,0.1957848072052002,inf,0.009914583526551723,0.008124709129333496,nan,0.1814040094614029,inf
5,0.010686438530683517,0.008572029881179333,nan,0.18777985870838165,876714.625,0.009215068072080612,0.007564309984445572,nan,0.17501865327358246,inf
6,0.010974230244755745,0.008759123273193836,nan,0.1891220659017563,819270.0625,0.009283071383833885,0.0076285842806100845,nan,0.18013623356819153,inf
7,0.010787366889417171,0.008664640597999096,nan,0.18607604503631592,940720.25,0.009394310414791107,0.0076810503378510475,nan,0.17557550966739655,inf
8,0.010346748866140842,0.008329680189490318,nan,0.1819915771484375,826762.125,0.009336845017969608,0.007646515034139156,nan,0.17437943816184998,inf
9,0.010657614096999168,0.008524157106876373,nan,0.18396881222724915,1540193.625,0.009028790518641472,0.007387935183942318,nan,0.16815771162509918,inf
10,0.010690064169466496,0.008586873300373554,nan,0.18353530764579773,1030893.6875,0.009412180632352829,0.007713016122579575,nan,0.17456208169460297,inf
11,0.010394205339252949,0.00835493765771389,nan,0.17988239228725433,1005935.75,0.009134573861956596,0.007477769162505865,nan,0.17043566703796387,inf
12,0.010778131894767284,0.008605134673416615,nan,0.1859506070613861,1131267.625,0.00931174773722887,0.0076276566833257675,nan,0.17278972268104553,inf
13,0.010522529482841492,0.008435772731900215,nan,0.18387123942375183,inf,0.009452860802412033,0.007741921581327915,nan,0.17806842923164368,inf
14,0.010986668057739735,0.008847244083881378,nan,0.2093682736158371,inf,0.008870295248925686,0.007289164699614048,nan,0.17238494753837585,inf
15,0.014220505021512508,0.011731360107660294,nan,0.35910576581954956,267315.28125,0.013901423662900925,0.011775833554565907,nan,0.462603360414505,inf
16,0.012729988433420658,0.010384886525571346,nan,0.29431286454200745,377710.09375,0.00963113084435463,0.00792121235281229,nan,0.19102992117404938,inf
17,0.010377352125942707,0.008336381055414677,nan,0.2019539773464203,inf,0.009073111228644848,0.007404424715787172,nan,0.17229591310024261,inf
18,0.00932250451296568,0.007527845446020365,nan,0.1781872808933258,inf,0.008343336172401905,0.006951881572604179,nan,0.18236194550991058,inf
